epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0387657, 48.1043, 0.869839, 0.0261207
2000, 0.0357759, 44.3943, 0.887828, 0.0252508
3000, 0.0330622, 41.0269, 0.896571, 0.0230804
4000, 0.0319708, 39.6725, 0.898815, 0.0225423
5000, 0.0315533, 39.1545, 0.900647, 0.022349
6000, 0.0312798, 38.8152, 0.90206, 0.0219489
7000, 0.0310758, 38.562, 0.902678, 0.0215496
8000, 0.0309035, 38.3481, 0.902119, 0.0213837
9000, 0.0307195, 38.1198, 0.90084, 0.0213028
10000, 0.0301224, 37.3789, 0.905371, 0.020401
11000, 0.0295049, 36.6127, 0.91706, 0.0191973
13000, 0.027768, 34.4573, 0.924043, 0.019276
15000, 0.0271548, 33.6964, 0.924315, 0.0206226
16000, 0.0271268, 33.6617, 0.924616, 0.0200237
18000, 0.0268616, 33.3326, 0.924095, 0.0204832
20000, 0.0267369, 33.1778, 0.923574, 0.0205882
22000, 0.0266145, 33.0259, 0.923082, 0.0207592
24000, 0.0265184, 32.9066, 0.922704, 0.0209403
26000, 0.0264784, 32.857, 0.92251, 0.0210036
28000, 0.0264784, 32.857, 0.921936, 0.0210908
