epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0389974, 48.3919, 0.835818, 0.0677697
2000, 0.0380498, 47.216, 0.836712, 0.0545303
3000, 0.0378564, 46.976, 0.833004, 0.0542849
5000, 0.03717, 46.1242, 0.844515, 0.0529954
7000, 0.0370743, 46.0055, 0.844904, 0.0531909
9000, 0.0370167, 45.9341, 0.845231, 0.0533714
11000, 0.036979, 45.8873, 0.845414, 0.0535189
13000, 0.0369557, 45.8583, 0.845582, 0.0535954
15000, 0.0369391, 45.8377, 0.845714, 0.0536835
17000, 0.0369282, 45.8242, 0.845693, 0.0537542
19000, 0.0369198, 45.8137, 0.845741, 0.0537742
21000, 0.0369152, 45.8081, 0.845797, 0.0537975
23000, 0.0369123, 45.8045, 0.845777, 0.0538143
25000, 0.0369123, 45.8045, 0.845789, 0.0538084
