epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0373875, 46.3941, 0.73833, 0.0297651
2000, 0.0356304, 44.2138, 0.752253, 0.0288096
3000, 0.0336815, 41.7954, 0.79121, 0.0268871
4000, 0.0318999, 39.5846, 0.847515, 0.0169407
5000, 0.0306112, 37.9854, 0.879875, 0.0121728
6000, 0.0297756, 36.9485, 0.890656, 0.01195
7000, 0.0293764, 36.4531, 0.895504, 0.0125467
8000, 0.0292894, 36.3452, 0.895653, 0.0130483
10000, 0.0286242, 35.5197, 0.897877, 0.0123123
11000, 0.0285062, 35.3734, 0.896434, 0.0123826
12000, 0.0284467, 35.2996, 0.894855, 0.0125203
13000, 0.02844, 35.2912, 0.893261, 0.0127221
15000, 0.0281769, 34.9647, 0.894759, 0.0124011
16000, 0.0280525, 34.8104, 0.893074, 0.0125032
17000, 0.0279453, 34.6774, 0.891463, 0.0126003
18000, 0.0278527, 34.5624, 0.890621, 0.0126872
19000, 0.0277754, 34.4665, 0.890345, 0.0128008
20000, 0.0277109, 34.3864, 0.891246, 0.0128879
21000, 0.0276502, 34.3112, 0.893507, 0.012952
22000, 0.027626, 34.2811, 0.897898, 0.0130391
24000, 0.0270795, 33.603, 0.905252, 0.0121109
25000, 0.0268726, 33.3463, 0.914313, 0.0120238
26000, 0.0266301, 33.0452, 0.924378, 0.0118003
27000, 0.0264677, 32.8437, 0.92917, 0.0118733
28000, 0.02636, 32.7101, 0.93165, 0.0120265
29000, 0.0262969, 32.6318, 0.933741, 0.0121217
31000, 0.0256196, 31.7914, 0.938387, 0.0109017
32000, 0.0255275, 31.6771, 0.938963, 0.010969
33000, 0.0254842, 31.6233, 0.939448, 0.0110889
35000, 0.025249, 31.3315, 0.942357, 0.0103715
36000, 0.0251791, 31.2448, 0.942413, 0.0104121
37000, 0.0251255, 31.1782, 0.942704, 0.0104734
38000, 0.0250906, 31.1349, 0.942657, 0.0105702
39000, 0.0250812, 31.1233, 0.942581, 0.0107087
41000, 0.0249785, 30.9958, 0.944388, 0.010154
42000, 0.0249262, 30.9309, 0.94433, 0.0102068
43000, 0.0248816, 30.8755, 0.944275, 0.0102746
44000, 0.0248485, 30.8345, 0.944313, 0.0103649
45000, 0.0248289, 30.8102, 0.943944, 0.010461
46000, 0.0248282, 30.8093, 0.943857, 0.0105656
48000, 0.0247809, 30.7506, 0.945602, 0.0100964
49000, 0.0247404, 30.7004, 0.945077, 0.0101566
50000, 0.0247028, 30.6537, 0.944963, 0.0102243
51000, 0.0246784, 30.6234, 0.944839, 0.0102964
52000, 0.0246584, 30.5986, 0.944914, 0.0103633
53000, 0.0246539, 30.593, 0.944775, 0.0104116
55000, 0.0246515, 30.59, 0.946394, 0.0100183
56000, 0.0246234, 30.5552, 0.945908, 0.0100902
57000, 0.0245921, 30.5163, 0.945784, 0.0101118
58000, 0.0245651, 30.4828, 0.945524, 0.0101617
59000, 0.0245487, 30.4624, 0.945515, 0.0102055
60000, 0.0245346, 30.445, 0.945557, 0.0102638
61000, 0.0245328, 30.4427, 0.945554, 0.0103054
65000, 0.0244818, 30.3794, 0.949526, 0.00952988
67000, 0.0244818, 30.3794, 0.949585, 0.00962296
