epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0369448, 45.8448, 0.865059, 0.0150862
2000, 0.0352582, 43.7519, 0.887902, 0.0144192
3000, 0.0335338, 41.6121, 0.912333, 0.0148808
4000, 0.031894, 39.5773, 0.928183, 0.0146939
5000, 0.0310398, 38.5173, 0.935293, 0.0134687
6000, 0.0303396, 37.6484, 0.937136, 0.0119963
7000, 0.0297077, 36.8643, 0.937796, 0.0114696
8000, 0.0289837, 35.9659, 0.941904, 0.0111328
9000, 0.0283528, 35.183, 0.946773, 0.0107045
10000, 0.0281165, 34.8898, 0.948675, 0.0107575
11000, 0.0279785, 34.7185, 0.950111, 0.010742
12000, 0.0277949, 34.4908, 0.952237, 0.0104009
13000, 0.027548, 34.1843, 0.954967, 0.00998421
14000, 0.0272787, 33.8501, 0.957301, 0.00973411
15000, 0.0270131, 33.5205, 0.959525, 0.00978155
16000, 0.0266883, 33.1175, 0.962755, 0.0099473
17000, 0.0260311, 32.302, 0.965645, 0.00970965
18000, 0.0256348, 31.8102, 0.968283, 0.00959444
20000, 0.0250637, 31.1016, 0.968128, 0.0100652
21000, 0.0249533, 30.9646, 0.969197, 0.00998557
22000, 0.024771, 30.7384, 0.969794, 0.00979757
23000, 0.0246292, 30.5624, 0.969623, 0.00971494
24000, 0.0245211, 30.4282, 0.968975, 0.0097473
25000, 0.0243915, 30.2674, 0.968482, 0.00982041
26000, 0.0243137, 30.1709, 0.968724, 0.00991753
28000, 0.0239336, 29.6993, 0.96685, 0.0108794
29000, 0.0239171, 29.6787, 0.967586, 0.0109061
30000, 0.0238555, 29.6023, 0.96846, 0.0108957
31000, 0.0237647, 29.4896, 0.969479, 0.0108124
32000, 0.0236472, 29.3438, 0.970481, 0.0106911
33000, 0.0235791, 29.2593, 0.971141, 0.0105123
34000, 0.0235351, 29.2048, 0.971343, 0.0103369
35000, 0.023493, 29.1525, 0.971384, 0.0103406
36000, 0.0234901, 29.1488, 0.971327, 0.0104496
39000, 0.0227729, 28.2589, 0.971367, 0.0112403
41000, 0.0221332, 27.4652, 0.972562, 0.0108927
43000, 0.0220659, 27.3816, 0.972741, 0.010863
45000, 0.0220155, 27.319, 0.972945, 0.0107671
47000, 0.0219737, 27.2672, 0.973082, 0.0106499
49000, 0.0219352, 27.2194, 0.973163, 0.0105734
51000, 0.0219052, 27.1822, 0.973283, 0.0104571
53000, 0.0218783, 27.1488, 0.973412, 0.0103524
55000, 0.021855, 27.1198, 0.973521, 0.0102473
57000, 0.0218299, 27.0887, 0.973588, 0.0101794
59000, 0.0218066, 27.0598, 0.973697, 0.0100954
61000, 0.0217842, 27.032, 0.973798, 0.0100061
63000, 0.0217654, 27.0087, 0.973892, 0.00995303
65000, 0.0217467, 26.9855, 0.973992, 0.00989757
67000, 0.0217323, 26.9676, 0.974079, 0.00981682
69000, 0.0217189, 26.951, 0.974099, 0.00977448
71000, 0.0217044, 26.933, 0.974144, 0.00973069
73000, 0.0216875, 26.912, 0.974212, 0.00967326
75000, 0.021672, 26.8927, 0.974268, 0.00964351
77000, 0.0216558, 26.8727, 0.974332, 0.0096014
79000, 0.0216414, 26.8548, 0.974438, 0.0095276
81000, 0.0216284, 26.8387, 0.974529, 0.00945016
83000, 0.0216132, 26.8199, 0.974609, 0.00939024
85000, 0.0216002, 26.8037, 0.974678, 0.00934648
87000, 0.021587, 26.7873, 0.974703, 0.00931979
89000, 0.021575, 26.7724, 0.974752, 0.00928581
91000, 0.0215649, 26.7599, 0.974769, 0.00926571
93000, 0.0215557, 26.7485, 0.974807, 0.00923499
95000, 0.0215494, 26.7406, 0.974843, 0.00921395
97000, 0.0215429, 26.7326, 0.974873, 0.00920207
99000, 0.0215357, 26.7237, 0.974889, 0.00919481
101000, 0.0215311, 26.718, 0.974905, 0.00918238
103000, 0.0215278, 26.7139, 0.974916, 0.00917313
105000, 0.0215196, 26.7037, 0.97494, 0.00915376
107000, 0.0215165, 26.6999, 0.97503, 0.00909707
109000, 0.0215165, 26.6999, 0.975121, 0.00900867
