epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0381263, 47.311, 0.591428, 0.0392932
2000, 0.0366533, 45.483, 0.628121, 0.0354142
3000, 0.0350707, 43.5193, 0.69395, 0.0306646
4000, 0.0335994, 41.6934, 0.756784, 0.0272576
5000, 0.0319999, 39.7087, 0.832245, 0.0217747
6000, 0.0309139, 38.361, 0.878465, 0.0205816
7000, 0.0301816, 37.4524, 0.892206, 0.020154
8000, 0.0293817, 36.4598, 0.903196, 0.0182251
9000, 0.0285651, 35.4465, 0.906926, 0.0175353
10000, 0.0280065, 34.7533, 0.911509, 0.0168801
11000, 0.0277464, 34.4306, 0.915812, 0.0160407
12000, 0.0276103, 34.2616, 0.918968, 0.015423
13000, 0.0275077, 34.1343, 0.920346, 0.0150587
14000, 0.0274438, 34.055, 0.920347, 0.0149249
15000, 0.0274399, 34.0501, 0.919828, 0.0149445
17000, 0.0263705, 32.7232, 0.925266, 0.0144014
18000, 0.0263577, 32.7073, 0.924001, 0.0147034
20000, 0.0257311, 31.9297, 0.927774, 0.0131001
21000, 0.0256623, 31.8443, 0.928198, 0.0132427
22000, 0.0256432, 31.8207, 0.928098, 0.0134368
24000, 0.0254776, 31.6151, 0.926536, 0.0127226
25000, 0.0253999, 31.5188, 0.927977, 0.0126688
26000, 0.0253412, 31.4458, 0.928534, 0.0127131
27000, 0.0253018, 31.3971, 0.92914, 0.0127678
28000, 0.0252818, 31.3722, 0.929348, 0.0128857
30000, 0.0252699, 31.3574, 0.925666, 0.0125722
31000, 0.0252019, 31.2731, 0.927045, 0.0124979
32000, 0.0251501, 31.2088, 0.927653, 0.0125089
33000, 0.0251063, 31.1544, 0.927939, 0.0125687
34000, 0.0250727, 31.1127, 0.92836, 0.0126258
35000, 0.0250536, 31.089, 0.928611, 0.0127218
38000, 0.0249797, 30.9973, 0.919016, 0.0131619
40000, 0.0247741, 30.7422, 0.919567, 0.0131665
42000, 0.0246812, 30.6269, 0.922524, 0.0130612
44000, 0.0246812, 30.6269, 0.92368, 0.0129233
