epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0380251, 47.1853, 0.759627, 0.0456525
2000, 0.0367882, 45.6505, 0.777239, 0.0406729
3000, 0.035756, 44.3696, 0.796334, 0.0354798
4000, 0.034393, 42.6783, 0.814694, 0.0350181
5000, 0.0333884, 41.4316, 0.82391, 0.0367336
6000, 0.0326678, 40.5375, 0.826362, 0.0378658
7000, 0.0318546, 39.5284, 0.823918, 0.039177
8000, 0.0313833, 38.9435, 0.81908, 0.0397789
9000, 0.0310419, 38.52, 0.815855, 0.0392785
10000, 0.0305697, 37.934, 0.8133, 0.0383224
11000, 0.0299702, 37.19, 0.815698, 0.0367804
12000, 0.0295471, 36.665, 0.821425, 0.0357701
13000, 0.0294649, 36.563, 0.824884, 0.0360921
15000, 0.0270158, 33.5239, 0.852301, 0.0284981
16000, 0.0268591, 33.3295, 0.85107, 0.0292475
17000, 0.0268127, 33.2719, 0.848932, 0.0301155
19000, 0.0262368, 32.5573, 0.870322, 0.0238658
20000, 0.0261931, 32.503, 0.86674, 0.0246759
21000, 0.0261812, 32.4883, 0.863115, 0.0256953
22000, 0.0261589, 32.4606, 0.859407, 0.0268043
24000, 0.0258376, 32.0619, 0.875601, 0.0225073
26000, 0.0253518, 31.4591, 0.881332, 0.0213207
28000, 0.0249605, 30.9735, 0.88281, 0.0213617
30000, 0.0247212, 30.6765, 0.883172, 0.0216168
32000, 0.0246364, 30.5713, 0.882785, 0.0219387
34000, 0.0246364, 30.5713, 0.883525, 0.0218467
