epoch, stepParameter
1000, 0.11
2000, 0.121
3000, 0.1331
4000, 0.14641
5000, 0.161051
6000, 0.177156
7000, 0.194872
8000, 0.214359
9000, 0.235795
10000, 0.259374
11000, 0.285312
12000, 0.313843
13000, 0.345227
14000, 0.37975
15000, 0.417725
16000, 0.459497
17000, 0.505447
18000, 0.555992
19000, 0.611591
20000, 0.67275
21000, 0.740025
22000, 0.814028
23000, 0.895431
24000, 0.984974
25000, 0.492487
26000, 0.541736
27000, 0.595909
28000, 0.297955
29000, 0.32775
30000, 0.360525
31000, 0.396578
32000, 0.436235
33000, 0.218118
34000, 0.239929
35000, 0.263922
36000, 0.290315
37000, 0.319346
38000, 0.351281
39000, 0.386409
40000, 0.42505
41000, 0.467555
42000, 0.51431
43000, 0.565741
44000, 0.282871
45000, 0.311158
46000, 0.342274
47000, 0.171137
48000, 0.18825
49000, 0.207075
50000, 0.103538
51000, 0.113892
52000, 0.1
53000, 0.11
54000, 0.1
55000, 0.11
56000, 0.1
57000, 0.11
58000, 0.1
59000, 0.11
60000, 0.1
61000, 0.11
62000, 0.1
63000, 0.0999609
64000, 0.0999595
65000, 0.099958
66000, 0.0999565
67000, 0.0999549
68000, 0.0999533
69000, 0.0999516
70000, 0.0999498
71000, 0.099948
72000, 0.0999461
73000, 0.0999441
74000, 0.0999421
75000, 0.09994
76000, 0.0999378
77000, 0.0999355
78000, 0.0999331
79000, 0.0999307
80000, 0.0999282
81000, 0.0999256
82000, 0.0999229
83000, 0.09992
84000, 0.0999171
85000, 0.0999141
86000, 0.099911
87000, 0.0999077
88000, 0.0999044
89000, 0.0999009
90000, 0.0998973
91000, 0.0998935
92000, 0.0998896
93000, 0.0998856
94000, 0.0998814
95000, 0.0998771
96000, 0.0998726
97000, 0.099868
98000, 0.0998632
99000, 0.0998582
100000, 0.099853
101000, 0.0998477
102000, 0.0998421
103000, 0.0998364
104000, 0.0998304
105000, 0.0998242
106000, 0.0998178
107000, 0.0998112
108000, 0.0998043
109000, 0.0997972
110000, 0.0997898
111000, 0.0997822
112000, 0.0997743
113000, 0.099766
114000, 0.0997575
115000, 0.0997487
116000, 0.0997396
117000, 0.0997301
118000, 0.0997203
119000, 0.0997101
120000, 0.0996995
121000, 0.0996886
122000, 0.0996773
123000, 0.0996656
124000, 0.0996534
125000, 0.0996408
126000, 0.0996278
127000, 0.0996142
128000, 0.0996002
129000, 0.0995857
130000, 0.0995706
131000, 0.0995551
132000, 0.0995389
133000, 0.0995222
134000, 0.0995048
135000, 0.0994869
136000, 0.0994682
137000, 0.099449
138000, 0.099429
139000, 0.0994083
140000, 0.0993868
141000, 0.0993646
142000, 0.0993416
143000, 0.0993177
144000, 0.099293
145000, 0.0992675
146000, 0.0992409
147000, 0.0992135
148000, 0.099185
149000, 0.0991556
150000, 0.0991251
151000, 0.0990935
152000, 0.0990607
153000, 0.0990268
154000, 0.0989917
155000, 0.0989553
156000, 0.0989177
157000, 0.0988787
158000, 0.0988383
159000, 0.0987965
160000, 0.0987531
161000, 0.0987083
162000, 0.0986619
163000, 0.0986138
164000, 0.098564
165000, 0.0985125
166000, 0.0984591
167000, 0.0984039
168000, 0.0983467
169000, 0.0982875
170000, 0.0982262
171000, 0.0981629
172000, 0.0980972
173000, 0.0980293
174000, 0.097959
175000, 0.0978863
176000, 0.097811
177000, 0.0977332
178000, 0.0976526
179000, 0.0975692
180000, 0.097483
181000, 0.0973938
182000, 0.0973016
183000, 0.0972062
184000, 0.0971075
185000, 0.0970054
186000, 0.0968999
187000, 0.0967908
188000, 0.0966781
189000, 0.0965615
190000, 0.0964409
191000, 0.0963164
192000, 0.0961876
193000, 0.0960546
194000, 0.0959172
195000, 0.0957752
196000, 0.0956285
197000, 0.095477
198000, 0.0953205
199000, 0.0951589
200000, 0.0949921
201000, 0.0948199
202000, 0.0946421
203000, 0.0944586
204000, 0.0942693
205000, 0.0940739
206000, 0.0938724
207000, 0.0936645
208000, 0.0934501
209000, 0.0932291
210000, 0.0930012
211000, 0.0927663
212000, 0.0925243
213000, 0.0922749
214000, 0.092018
215000, 0.0917534
216000, 0.0914809
217000, 0.0912005
218000, 0.0909118
219000, 0.0906147
220000, 0.0903091
221000, 0.0899948
222000, 0.0896716
223000, 0.0893393
224000, 0.0889978
225000, 0.088647
226000, 0.0882866
227000, 0.0879165
228000, 0.0875366
229000, 0.0871468
230000, 0.0867468
231000, 0.0863366
232000, 0.085916
233000, 0.0854849
234000, 0.0850433
235000, 0.0845909
236000, 0.0841278
237000, 0.0836538
238000, 0.0831688
239000, 0.0826728
240000, 0.0821658
241000, 0.0816477
242000, 0.0811185
243000, 0.0805782
244000, 0.0800267
245000, 0.0794641
246000, 0.0788905
247000, 0.0783059
248000, 0.0777102
249000, 0.0771038
250000, 0.0764865
251000, 0.0758586
252000, 0.0752202
253000, 0.0745715
254000, 0.0739125
255000, 0.0732435
256000, 0.0725647
257000, 0.0718764
258000, 0.0711788
259000, 0.0704721
260000, 0.0697566
261000, 0.0690327
262000, 0.0683007
263000, 0.0675609
264000, 0.0668136
265000, 0.0660592
266000, 0.0652982
267000, 0.0645309
268000, 0.0637578
269000, 0.0629793
270000, 0.0621958
271000, 0.0614078
272000, 0.0606157
273000, 0.0598201
274000, 0.0590215
275000, 0.0582203
276000, 0.057417
277000, 0.0566122
278000, 0.0558064
279000, 0.055
280000, 0.0541936
281000, 0.0533878
282000, 0.052583
283000, 0.0517797
284000, 0.0509785
285000, 0.0501799
286000, 0.0493843
287000, 0.0485922
288000, 0.0478042
289000, 0.0470207
290000, 0.0462422
291000, 0.0454691
292000, 0.0447018
293000, 0.0439408
294000, 0.0431864
295000, 0.0424391
296000, 0.0416993
297000, 0.0409673
298000, 0.0402434
299000, 0.0395279
300000, 0.0388212
301000, 0.0381236
302000, 0.0374353
303000, 0.0367565
304000, 0.0360875
305000, 0.0354286
306000, 0.0347798
307000, 0.0341414
308000, 0.0335135
309000, 0.0328962
310000, 0.0322897
311000, 0.0316941
312000, 0.0311095
313000, 0.0305359
314000, 0.0299733
315000, 0.0294218
316000, 0.0288815
317000, 0.0283523
318000, 0.0278342
319000, 0.0273272
320000, 0.0268312
321000, 0.0263462
322000, 0.0258722
323000, 0.0254091
324000, 0.0249567
325000, 0.0245151
326000, 0.024084
327000, 0.0236634
328000, 0.0232532
329000, 0.0228532
330000, 0.0224634
331000, 0.0220835
332000, 0.0217134
333000, 0.021353
334000, 0.0210022
335000, 0.0206607
336000, 0.0203284
337000, 0.0200052
338000, 0.0196909
339000, 0.0193853
340000, 0.0190882
341000, 0.0187995
342000, 0.0185191
343000, 0.0182466
344000, 0.017982
345000, 0.0177251
346000, 0.0174757
347000, 0.0172337
348000, 0.0169988
349000, 0.0167709
350000, 0.0165499
351000, 0.0163355
352000, 0.0161276
353000, 0.0159261
354000, 0.0157307
355000, 0.0155414
356000, 0.0153579
357000, 0.0151801
358000, 0.0150079
359000, 0.0148411
360000, 0.0146795
361000, 0.014523
362000, 0.0143715
363000, 0.0142248
364000, 0.0140828
365000, 0.0139454
366000, 0.0138124
367000, 0.0136836
368000, 0.0135591
369000, 0.0134385
370000, 0.013322
371000, 0.0132092
372000, 0.0131001
373000, 0.0129946
374000, 0.0128925
