epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0439477, 54.5347, 0.774502, 0.0351503
2000, 0.0394368, 48.9372, 0.84448, 0.0241667
3000, 0.0375559, 46.6032, 0.853452, 0.0196697
4000, 0.036576, 45.3872, 0.858232, 0.0181578
5000, 0.0360834, 44.7759, 0.855892, 0.0184309
6000, 0.0356366, 44.2215, 0.855084, 0.0186026
7000, 0.0351964, 43.6752, 0.855258, 0.0188056
8000, 0.0347354, 43.1032, 0.855397, 0.0191607
9000, 0.034196, 42.4338, 0.855139, 0.0196899
10000, 0.0335677, 41.6541, 0.857347, 0.0198423
11000, 0.0329464, 40.8832, 0.863253, 0.0194919
12000, 0.0324052, 40.2117, 0.870278, 0.0190923
13000, 0.0318543, 39.528, 0.876627, 0.0188429
14000, 0.0313485, 38.9003, 0.881156, 0.0188079
15000, 0.0309423, 38.3963, 0.883666, 0.0188885
16000, 0.0305906, 37.9599, 0.88527, 0.0189585
17000, 0.0302288, 37.5109, 0.886765, 0.0189548
18000, 0.0298361, 37.0236, 0.888327, 0.0188566
19000, 0.0294372, 36.5287, 0.889684, 0.0187084
20000, 0.0290694, 36.0723, 0.890471, 0.0186305
21000, 0.0287287, 35.6494, 0.891015, 0.0186426
22000, 0.0283477, 35.1766, 0.891496, 0.0186756
23000, 0.0279, 34.6212, 0.891337, 0.018751
24000, 0.0274101, 34.0132, 0.891177, 0.0186724
25000, 0.0269588, 33.4531, 0.891894, 0.0184482
26000, 0.0266241, 33.0379, 0.893029, 0.0183381
27000, 0.0263944, 32.7528, 0.894026, 0.018433
28000, 0.0262306, 32.5495, 0.894582, 0.0187185
29000, 0.0261119, 32.4023, 0.894567, 0.019175
30000, 0.0260284, 32.2986, 0.893968, 0.0197975
31000, 0.0259709, 32.2273, 0.892891, 0.0206049
32000, 0.0259132, 32.1557, 0.892323, 0.0215218
33000, 0.0257449, 31.9468, 0.896115, 0.021437
34000, 0.0255823, 31.745, 0.89961, 0.0210951
35000, 0.0255711, 31.7312, 0.897279, 0.0217158
36000, 0.0253934, 31.5106, 0.89566, 0.0222328
37000, 0.025041, 31.0733, 0.901486, 0.0204879
38000, 0.0248178, 30.7964, 0.906646, 0.0185504
39000, 0.0247979, 30.7718, 0.906044, 0.0180471
41000, 0.0235921, 29.2755, 0.915354, 0.0163879
42000, 0.0235657, 29.2427, 0.914591, 0.0164068
44000, 0.0230222, 28.5682, 0.920871, 0.0152022
45000, 0.0229831, 28.5197, 0.920831, 0.0151936
46000, 0.0229648, 28.497, 0.920696, 0.0151934
47000, 0.0229602, 28.4913, 0.920468, 0.0152043
49000, 0.022581, 28.0208, 0.924967, 0.0142132
50000, 0.0225606, 27.9955, 0.92515, 0.0141726
51000, 0.0225491, 27.9812, 0.925321, 0.0141417
52000, 0.0225466, 27.978, 0.925388, 0.0141355
54000, 0.0222437, 27.6022, 0.928244, 0.0133789
55000, 0.0222418, 27.5998, 0.928419, 0.0133707
57000, 0.022018, 27.3222, 0.929542, 0.0128823
59000, 0.0218861, 27.1584, 0.929888, 0.012529
61000, 0.0218095, 27.0634, 0.930123, 0.0122678
63000, 0.0217849, 27.0329, 0.930183, 0.0122027
65000, 0.0217786, 27.0251, 0.930243, 0.0121933
67000, 0.0217726, 27.0176, 0.930287, 0.0121818
69000, 0.0217667, 27.0103, 0.930335, 0.012168
71000, 0.021761, 27.0032, 0.930376, 0.0121546
80000, 0.0217179, 26.9497, 0.930667, 0.0120696
90000, 0.0216696, 26.8898, 0.930852, 0.0120166
100000, 0.0216259, 26.8356, 0.93123, 0.0119809
110000, 0.0215891, 26.7899, 0.931462, 0.0120012
120000, 0.0215527, 26.7447, 0.931654, 0.0120223
130000, 0.0215188, 26.7027, 0.931908, 0.0120093
140000, 0.0214872, 26.6635, 0.932029, 0.0120268
150000, 0.0214561, 26.6248, 0.932141, 0.0120296
160000, 0.021426, 26.5875, 0.932188, 0.0120519
170000, 0.0213979, 26.5527, 0.932344, 0.0120606
180000, 0.0213643, 26.511, 0.932582, 0.0120342
190000, 0.0213273, 26.4651, 0.932821, 0.0120061
200000, 0.0212899, 26.4186, 0.933016, 0.0119518
210000, 0.021247, 26.3654, 0.933185, 0.0119016
220000, 0.0212012, 26.3086, 0.93335, 0.0118243
230000, 0.0211525, 26.2482, 0.933491, 0.0117797
240000, 0.0211049, 26.189, 0.933455, 0.0117287
250000, 0.0210601, 26.1335, 0.933549, 0.0116825
260000, 0.0210254, 26.0905, 0.9337, 0.011654
270000, 0.0209981, 26.0566, 0.933826, 0.0116309
280000, 0.0209696, 26.0212, 0.933945, 0.0116369
290000, 0.0209434, 25.9886, 0.934072, 0.0116313
300000, 0.0209186, 25.9579, 0.934197, 0.0116105
