epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0376026, 46.6611, 0.695382, 0.0273885
2000, 0.035843, 44.4775, 0.719173, 0.0283687
3000, 0.0343739, 42.6546, 0.738095, 0.0281749
4000, 0.03267, 40.5402, 0.751381, 0.0276781
5000, 0.0310125, 38.4834, 0.76189, 0.0258937
6000, 0.0299403, 37.1529, 0.778166, 0.0236699
7000, 0.0295979, 36.7281, 0.801234, 0.0212058
9000, 0.0284953, 35.3598, 0.814042, 0.0201507
10000, 0.0283741, 35.2094, 0.824255, 0.0196435
11000, 0.0283155, 35.1367, 0.831929, 0.0192452
12000, 0.0282859, 35.1, 0.838095, 0.0188715
13000, 0.0282344, 35.036, 0.84423, 0.0183696
14000, 0.0282023, 34.9963, 0.851173, 0.0175543
16000, 0.0273175, 33.8982, 0.856517, 0.0165028
18000, 0.0272354, 33.7965, 0.860682, 0.0160884
20000, 0.027159, 33.7016, 0.864898, 0.0157425
22000, 0.0270938, 33.6206, 0.868932, 0.0154925
24000, 0.0270528, 33.5698, 0.872889, 0.0153471
26000, 0.0270333, 33.5456, 0.876342, 0.015286
28000, 0.0270045, 33.5099, 0.879418, 0.0153272
30000, 0.026968, 33.4646, 0.882001, 0.0153993
32000, 0.0269227, 33.4084, 0.884022, 0.0155092
34000, 0.0268765, 33.351, 0.885616, 0.0156079
36000, 0.0268285, 33.2914, 0.887019, 0.0157057
38000, 0.0267803, 33.2316, 0.888132, 0.0158322
40000, 0.0267344, 33.1747, 0.888863, 0.0159614
42000, 0.0266907, 33.1204, 0.889449, 0.0160761
44000, 0.0266434, 33.0619, 0.889743, 0.0161977
46000, 0.0266022, 33.0106, 0.890134, 0.0162755
48000, 0.0265621, 32.9609, 0.890298, 0.0163326
50000, 0.0265288, 32.9195, 0.890402, 0.0163867
52000, 0.0264924, 32.8745, 0.890466, 0.016429
54000, 0.0264515, 32.8237, 0.890561, 0.0164647
56000, 0.0264079, 32.7695, 0.890463, 0.0164797
58000, 0.0263642, 32.7153, 0.890128, 0.0165163
60000, 0.0263276, 32.6699, 0.889773, 0.0165765
62000, 0.0262986, 32.6339, 0.889466, 0.0166397
64000, 0.0262647, 32.5919, 0.889102, 0.0166829
66000, 0.0262328, 32.5523, 0.888885, 0.016711
68000, 0.0262046, 32.5173, 0.888709, 0.0167338
70000, 0.0261775, 32.4837, 0.888618, 0.0167629
72000, 0.0261499, 32.4494, 0.888452, 0.0167806
74000, 0.0261269, 32.4208, 0.888218, 0.0168328
76000, 0.0261073, 32.3966, 0.888105, 0.0168475
78000, 0.0260857, 32.3698, 0.887971, 0.0168692
80000, 0.026071, 32.3515, 0.887675, 0.0168824
82000, 0.0260554, 32.3321, 0.887576, 0.0168955
