epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0366363, 45.4619, 0.894186, 0.0381984
2000, 0.0334867, 41.5537, 0.899026, 0.0954607
3000, 0.0308472, 38.2783, 0.912683, 0.18878
4000, 0.0299063, 37.1108, 0.920082, 0.219598
5000, 0.0296577, 36.8022, 0.922739, 0.222357
6000, 0.0295605, 36.6816, 0.92406, 0.203198
7000, 0.0294829, 36.5853, 0.925195, 0.165345
8000, 0.0294163, 36.5027, 0.926091, 0.119688
9000, 0.0293282, 36.3934, 0.926758, 0.0835445
10000, 0.0291493, 36.1714, 0.927949, 0.0557589
11000, 0.0288431, 35.7914, 0.929477, 0.0336726
12000, 0.0285372, 35.4118, 0.930819, 0.0230998
13000, 0.0283064, 35.1254, 0.932574, 0.0188892
14000, 0.0282425, 35.0461, 0.934584, 0.0175676
15000, 0.0281851, 34.9749, 0.93709, 0.0169575
16000, 0.0280584, 34.8177, 0.939441, 0.0172229
17000, 0.0279164, 34.6414, 0.940461, 0.0186345
18000, 0.0277713, 34.4614, 0.940125, 0.0205478
19000, 0.0276304, 34.2866, 0.938786, 0.0227547
20000, 0.0274999, 34.1246, 0.936507, 0.0255183
21000, 0.027443, 34.054, 0.931289, 0.0307711
22000, 0.0272105, 33.7655, 0.930226, 0.0339632
24000, 0.027053, 33.57, 0.947539, 0.0159933
26000, 0.0259507, 32.2022, 0.946366, 0.0142834
28000, 0.025419, 31.5425, 0.946027, 0.0139037
29000, 0.025347, 31.4531, 0.945434, 0.0139223
30000, 0.0252965, 31.3904, 0.945122, 0.0139476
31000, 0.0252572, 31.3416, 0.945103, 0.0139906
32000, 0.0252246, 31.3012, 0.945199, 0.0139974
33000, 0.0252022, 31.2734, 0.945676, 0.0139404
34000, 0.0251963, 31.2661, 0.946514, 0.013843
36000, 0.0248838, 30.8783, 0.946064, 0.0136891
37000, 0.0248607, 30.8496, 0.946105, 0.0137769
38000, 0.0248466, 30.8321, 0.946339, 0.0138599
39000, 0.0248367, 30.8198, 0.946662, 0.013917
41000, 0.0246534, 30.5924, 0.947179, 0.013445
42000, 0.0246451, 30.5821, 0.947011, 0.0135233
44000, 0.0244763, 30.3727, 0.946832, 0.0134303
45000, 0.0244726, 30.3681, 0.946852, 0.0134593
47000, 0.0243751, 30.247, 0.946866, 0.0134288
49000, 0.0243131, 30.1701, 0.947341, 0.0134534
51000, 0.0242856, 30.136, 0.94693, 0.0134101
53000, 0.0242856, 30.136, 0.946664, 0.0133024
