epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0375024, 46.5367, 0.932514, 0.0129859
2000, 0.035928, 44.583, 0.934943, 0.0139316
3000, 0.0350162, 43.4517, 0.938092, 0.0143947
4000, 0.0338373, 41.9887, 0.940622, 0.0151164
5000, 0.0326357, 40.4976, 0.937809, 0.0147273
7000, 0.0319289, 39.6205, 0.938393, 0.0151491
9000, 0.0318164, 39.481, 0.938105, 0.0155749
11000, 0.0317195, 39.3607, 0.938231, 0.0158538
13000, 0.0316347, 39.2555, 0.938424, 0.0160509
15000, 0.0315586, 39.161, 0.938676, 0.0161874
17000, 0.0314908, 39.077, 0.938881, 0.0162871
19000, 0.0314299, 39.0014, 0.939013, 0.0163675
21000, 0.0313764, 38.9349, 0.939093, 0.0164353
23000, 0.0313238, 38.8697, 0.939195, 0.0164847
25000, 0.0312737, 38.8075, 0.939259, 0.0165241
27000, 0.0312278, 38.7505, 0.939314, 0.016562
29000, 0.0311855, 38.698, 0.939421, 0.016585
31000, 0.0311453, 38.6482, 0.939536, 0.0166238
33000, 0.0311083, 38.6023, 0.939692, 0.0166601
35000, 0.0310717, 38.5569, 0.939891, 0.0166983
37000, 0.0310415, 38.5195, 0.939981, 0.0167594
39000, 0.031012, 38.4828, 0.940024, 0.0168119
41000, 0.0309869, 38.4516, 0.940185, 0.0168595
43000, 0.0309664, 38.4262, 0.940266, 0.0169247
45000, 0.0309509, 38.407, 0.940292, 0.0169842
47000, 0.0309327, 38.3844, 0.940372, 0.0170396
49000, 0.0309191, 38.3675, 0.940435, 0.0170978
51000, 0.030911, 38.3575, 0.940394, 0.0171496
53000, 0.0309069, 38.3524, 0.94025, 0.0172105
55000, 0.0309032, 38.3478, 0.940167, 0.0172402
57000, 0.0309017, 38.3459, 0.940032, 0.0172976
59000, 0.0309017, 38.3459, 0.939891, 0.0173644
