iNodes, 6
hNodes, 15
passes, 373000
accuracy, 0.0231264

0, 0, 0, 0, 0, 0, 0, -0.166491, -0.935114, -1.72516, -4.03313, 1.03515, -0.904774, -9.12203, 2.65882, 2.93368, -0.958702, -7.88326, -9.70086, -1.30132, 2.02361, -1.2751, -0.435567, 
0, 0, 0, 0, 0, 0, 0, -3.18444, -1.25962, 9.89026, 4.80339, -1.18579, -7.99995, -1.4075, 4.29242, -6.0819, 0.207504, 1.75658, 0.69965, 0.656351, 2.94623, 0.913212, 0, 
0, 0, 0, 0, 0, 0, 0, -3.68799, -0.810077, -5.40645, -0.141772, -0.976422, 2.91765, 0.656163, -1.51546, -1.32884, -1.00349, 0.381037, -1.14243, -0.459751, -5.96706, -1.60997, 0, 
0, 0, 0, 0, 0, 0, 0, -8.50641, -1.35551, -16.4362, -0.772863, 0.770312, 3.96799, 6.2615, -5.0599, -5.22183, 0.839722, 6.26277, 4.73675, -0.602428, -5.39241, 2.33523, 0, 
0, 0, 0, 0, 0, 0, 0, 1.05668, -1.48116, 1.69165, 6.61711, 1.84346, 4.13364, 3.13428, -2.83904, 1.65721, -1.04381, -0.790682, 18.6976, -1.52727, -2.38243, -0.630821, 0, 
0, 0, 0, 0, 0, 0, 0, 8.15013, -0.688104, 16.6366, -3.80236, -4.00193, -5.71842, 8.68437, -3.69502, -2.6399, -0.11571, 1.48866, -11.3309, -1.25044, -4.97116, 0.0771312, 0, 
0, 0, 0, 0, 0, 0, 0, -6.93375, -1.17864, -13.6672, -1.25771, -7.27891, 1.421, 1.37284, -1.99651, -6.94123, -0.839429, 10.0237, -7.2415, -1.38951, 8.03704, -1.88729, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15.4981, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40575, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08798, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15061, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.529, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6118, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86862, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.33232, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09571, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39646, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4.48203, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7.16734, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.239348, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61043, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1035, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
