epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0417219, 51.7726, 0.896407, 0.0422837
2000, 0.0390139, 48.4124, 0.918764, 0.0354899
3000, 0.0376837, 46.7617, 0.921917, 0.0315321
4000, 0.0370285, 45.9487, 0.924721, 0.0301569
5000, 0.0363582, 45.1169, 0.928727, 0.0288013
6000, 0.0356892, 44.2867, 0.93086, 0.0286984
7000, 0.0350136, 43.4483, 0.931729, 0.0288558
8000, 0.0343234, 42.5919, 0.932859, 0.0285367
9000, 0.0336743, 41.7864, 0.934458, 0.0280727
10000, 0.033129, 41.1098, 0.936084, 0.0278904
11000, 0.0327055, 40.5842, 0.937688, 0.0278369
12000, 0.0323081, 40.0911, 0.939411, 0.0274431
13000, 0.0318628, 39.5385, 0.941283, 0.0266046
14000, 0.0313501, 38.9024, 0.943167, 0.025479
15000, 0.0307297, 38.1325, 0.944559, 0.0247491
16000, 0.0300281, 37.2618, 0.945262, 0.0247388
17000, 0.0296243, 36.7608, 0.945922, 0.024826
18000, 0.0294039, 36.4873, 0.946473, 0.0249121
19000, 0.0292316, 36.2736, 0.946729, 0.0250598
20000, 0.0290741, 36.0781, 0.94692, 0.025186
21000, 0.0289189, 35.8855, 0.947271, 0.0252052
22000, 0.0287634, 35.6924, 0.947859, 0.0251357
23000, 0.0286165, 35.5102, 0.948558, 0.0251583
24000, 0.0284897, 35.3529, 0.949235, 0.025355
25000, 0.028396, 35.2366, 0.949729, 0.0253073
26000, 0.0282438, 35.0478, 0.94976, 0.0246152
27000, 0.0276825, 34.3512, 0.95, 0.0223156
28000, 0.0267252, 33.1633, 0.948612, 0.019768
29000, 0.026531, 32.9223, 0.946092, 0.0197489
31000, 0.0255558, 31.7122, 0.951459, 0.0168637
33000, 0.0249076, 30.9078, 0.954936, 0.0154715
34000, 0.0248571, 30.8452, 0.954802, 0.0156389
35000, 0.0248536, 30.8409, 0.954609, 0.0158071
37000, 0.0244397, 30.3272, 0.956042, 0.0150933
38000, 0.0244245, 30.3083, 0.95609, 0.01519
40000, 0.0241714, 29.9943, 0.956473, 0.0149026
41000, 0.0241557, 29.9748, 0.956576, 0.0149433
42000, 0.024151, 29.9689, 0.956615, 0.0149929
44000, 0.0240148, 29.7999, 0.956971, 0.0148628
45000, 0.0239993, 29.7807, 0.956968, 0.0148908
46000, 0.023991, 29.7705, 0.956956, 0.0149141
47000, 0.0239851, 29.7631, 0.95695, 0.0149399
48000, 0.0239812, 29.7583, 0.956934, 0.0149771
49000, 0.0239794, 29.756, 0.95691, 0.0150195
50000, 0.0239792, 29.7558, 0.956885, 0.0150768
51000, 0.0239787, 29.7552, 0.956878, 0.0151478
53000, 0.0238287, 29.569, 0.957127, 0.0149929
54000, 0.0238125, 29.5489, 0.957147, 0.0150271
55000, 0.023803, 29.5372, 0.957171, 0.0150592
56000, 0.0237981, 29.5311, 0.957169, 0.0150985
57000, 0.0237976, 29.5304, 0.957149, 0.0151483
