epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0386046, 47.9045, 0.897902, 0.0191742
2000, 0.0376189, 46.6814, 0.908026, 0.0194135
3000, 0.0369686, 45.8744, 0.915739, 0.0187996
4000, 0.0368965, 45.7849, 0.918073, 0.0185175
6000, 0.0352892, 43.7903, 0.918189, 0.0183353
8000, 0.0351361, 43.6003, 0.9174, 0.0183409
10000, 0.0350254, 43.4631, 0.916316, 0.0183395
12000, 0.0349372, 43.3535, 0.915501, 0.0183361
14000, 0.0348576, 43.2548, 0.915138, 0.0183005
16000, 0.0347878, 43.1681, 0.915043, 0.0182747
18000, 0.0347312, 43.098, 0.915198, 0.0182316
20000, 0.0346812, 43.0359, 0.915462, 0.0181952
22000, 0.0346303, 42.9728, 0.915721, 0.0181586
24000, 0.0345875, 42.9196, 0.915909, 0.0181335
26000, 0.0345428, 42.8642, 0.916155, 0.0180961
28000, 0.0345054, 42.8177, 0.916327, 0.0180676
30000, 0.0344763, 42.7816, 0.916463, 0.0180403
32000, 0.0344472, 42.7455, 0.916628, 0.0180147
34000, 0.0344216, 42.7138, 0.916818, 0.0179821
36000, 0.0343997, 42.6866, 0.916951, 0.017963
38000, 0.0343801, 42.6622, 0.917025, 0.0179443
40000, 0.0343628, 42.6408, 0.917064, 0.0179322
42000, 0.0343477, 42.622, 0.917084, 0.0179243
44000, 0.0343279, 42.5975, 0.917122, 0.01791
46000, 0.0343062, 42.5706, 0.917149, 0.0178975
48000, 0.0342898, 42.5502, 0.917158, 0.0178817
50000, 0.034273, 42.5294, 0.917235, 0.0178721
52000, 0.0342516, 42.5028, 0.917341, 0.0178631
54000, 0.0342272, 42.4725, 0.917336, 0.0178544
56000, 0.0342118, 42.4534, 0.917348, 0.0178464
58000, 0.0341985, 42.4369, 0.917344, 0.017836
60000, 0.0341862, 42.4217, 0.917301, 0.0178354
62000, 0.0341772, 42.4104, 0.917326, 0.0178322
64000, 0.0341683, 42.3994, 0.917321, 0.017829
66000, 0.0341596, 42.3886, 0.917305, 0.0178282
68000, 0.0341515, 42.3786, 0.917326, 0.0178257
70000, 0.0341425, 42.3674, 0.917349, 0.0178228
72000, 0.0341312, 42.3535, 0.917316, 0.0178222
74000, 0.0341192, 42.3385, 0.917297, 0.0178195
76000, 0.0341083, 42.325, 0.917283, 0.0178102
78000, 0.0340974, 42.3115, 0.917262, 0.0178067
80000, 0.0340899, 42.3022, 0.917257, 0.0178049
82000, 0.0340823, 42.2927, 0.917254, 0.0178035
84000, 0.0340773, 42.2865, 0.917244, 0.0178013
86000, 0.0340716, 42.2794, 0.917236, 0.0177972
88000, 0.034067, 42.2737, 0.917222, 0.0178004
90000, 0.0340608, 42.266, 0.917216, 0.017802
92000, 0.0340525, 42.2558, 0.917175, 0.0177977
94000, 0.0340459, 42.2476, 0.917091, 0.0177992
96000, 0.0340404, 42.2407, 0.917038, 0.0178017
98000, 0.0340373, 42.2369, 0.916988, 0.0178058
100000, 0.0340204, 42.216, 0.916852, 0.017804
102000, 0.034009, 42.2018, 0.916762, 0.0178106
104000, 0.0340002, 42.1909, 0.916744, 0.0178065
106000, 0.0339978, 42.1879, 0.916751, 0.0178043
108000, 0.0339963, 42.186, 0.916768, 0.0178054
110000, 0.033994, 42.1831, 0.916802, 0.0178069
112000, 0.033992, 42.1806, 0.916808, 0.0178063
114000, 0.0339897, 42.1778, 0.916781, 0.0178073
116000, 0.0339854, 42.1725, 0.916773, 0.0178064
118000, 0.0339835, 42.1701, 0.916812, 0.0177996
120000, 0.0339825, 42.1689, 0.916795, 0.0178004
122000, 0.0339795, 42.1652, 0.916818, 0.017799
124000, 0.0339777, 42.1629, 0.91685, 0.0177979
126000, 0.0339756, 42.1603, 0.916849, 0.0177949
128000, 0.0339756, 42.1603, 0.916879, 0.0177943
