epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0386989, 48.0215, 0.925286, 0.0309244
2000, 0.0362686, 45.0057, 0.934392, 0.0264686
3000, 0.0340705, 42.278, 0.943145, 0.0249829
4000, 0.0326399, 40.5029, 0.94647, 0.0250268
5000, 0.0319403, 39.6348, 0.947496, 0.0256036
6000, 0.0315469, 39.1466, 0.950034, 0.0250474
7000, 0.0313057, 38.8473, 0.952826, 0.0238707
8000, 0.0311561, 38.6616, 0.954926, 0.0225466
9000, 0.0310478, 38.5272, 0.956331, 0.0214778
10000, 0.0309798, 38.4429, 0.957035, 0.0209216
11000, 0.0309512, 38.4073, 0.95739, 0.0207863
13000, 0.0306997, 38.0953, 0.955177, 0.0256261
14000, 0.0306939, 38.088, 0.955994, 0.0249052
16000, 0.0305197, 37.8719, 0.955914, 0.0277535
17000, 0.0303683, 37.684, 0.956636, 0.0269268
18000, 0.0303184, 37.6221, 0.957117, 0.0262511
20000, 0.0302667, 37.558, 0.957414, 0.0271836
21000, 0.0301937, 37.4674, 0.95779, 0.0265222
23000, 0.0301538, 37.4179, 0.958097, 0.0268867
24000, 0.0301147, 37.3694, 0.958354, 0.0262884
26000, 0.0300811, 37.3276, 0.958479, 0.0268036
27000, 0.0300631, 37.3053, 0.958671, 0.0262528
29000, 0.0300257, 37.2588, 0.958782, 0.0267604
30000, 0.030019, 37.2506, 0.958947, 0.0261896
32000, 0.0299811, 37.2036, 0.958993, 0.026713
34000, 0.029954, 37.1699, 0.959139, 0.0266584
36000, 0.029934, 37.1451, 0.959205, 0.0266628
38000, 0.0299126, 37.1185, 0.959278, 0.0266474
40000, 0.0298942, 37.0958, 0.959311, 0.0266813
42000, 0.0298778, 37.0754, 0.959326, 0.0267455
44000, 0.0298608, 37.0543, 0.95938, 0.0268101
46000, 0.0298424, 37.0314, 0.959431, 0.0268817
48000, 0.0298232, 37.0077, 0.959484, 0.0269445
50000, 0.029803, 36.9826, 0.95958, 0.0269524
52000, 0.0297838, 36.9587, 0.9596, 0.0269913
54000, 0.0297655, 36.936, 0.959628, 0.0270532
56000, 0.0297489, 36.9154, 0.959659, 0.0271106
58000, 0.0297335, 36.8962, 0.959619, 0.0272251
60000, 0.0297139, 36.872, 0.959633, 0.0273148
62000, 0.0296955, 36.8491, 0.959695, 0.0273612
64000, 0.029678, 36.8275, 0.95971, 0.0274256
66000, 0.029662, 36.8075, 0.95971, 0.0274786
68000, 0.029645, 36.7865, 0.959721, 0.0274932
70000, 0.0296273, 36.7645, 0.959731, 0.0275032
72000, 0.0296125, 36.7461, 0.959727, 0.0275534
74000, 0.0295933, 36.7224, 0.959767, 0.0276065
76000, 0.0295772, 36.7023, 0.959741, 0.0276791
78000, 0.0295616, 36.683, 0.959703, 0.0277431
80000, 0.0295455, 36.663, 0.95971, 0.0277488
82000, 0.0295269, 36.6399, 0.959725, 0.0277799
84000, 0.0295118, 36.6212, 0.959661, 0.0278028
86000, 0.0294998, 36.6063, 0.959534, 0.0278727
88000, 0.0294862, 36.5895, 0.95941, 0.0279396
90000, 0.0294711, 36.5707, 0.95932, 0.0279856
92000, 0.0294485, 36.5426, 0.959353, 0.0279594
94000, 0.0294309, 36.5209, 0.959311, 0.0279696
96000, 0.0294144, 36.5003, 0.959291, 0.0279622
98000, 0.0293997, 36.4821, 0.959231, 0.0279789
100000, 0.0293864, 36.4656, 0.959172, 0.0280057
102000, 0.0293725, 36.4483, 0.959058, 0.0280663
104000, 0.0293567, 36.4287, 0.958997, 0.0280509
106000, 0.0293398, 36.4078, 0.958975, 0.0280249
108000, 0.0293222, 36.3859, 0.958967, 0.0280585
110000, 0.029303, 36.3621, 0.959022, 0.0280258
112000, 0.0292839, 36.3383, 0.959108, 0.0279398
114000, 0.0292667, 36.317, 0.959148, 0.0279219
