epoch, stepParameter
1000, 0.11
2000, 0.121
3000, 0.1331
4000, 0.14641
5000, 0.161051
6000, 0.177156
7000, 0.194872
8000, 0.214359
9000, 0.107179
10000, 0.117897
11000, 0.129687
12000, 0.142656
13000, 0.156921
14000, 0.172614
15000, 0.189875
16000, 0.208862
17000, 0.229749
18000, 0.252724
19000, 0.277996
20000, 0.305796
21000, 0.336375
22000, 0.370013
23000, 0.407014
24000, 0.447715
25000, 0.492487
26000, 0.541736
27000, 0.595909
28000, 0.6555
29000, 0.32775
30000, 0.360525
31000, 0.396578
32000, 0.198289
33000, 0.218118
34000, 0.109059
35000, 0.119965
36000, 0.131961
37000, 0.145157
38000, 0.159673
39000, 0.17564
40000, 0.0878202
41000, 0.0439101
42000, 0.0483011
43000, 0.0531312
44000, 0.0265656
45000, 0.0292222
46000, 0.0146111
47000, 0.0160722
48000, 0.01
49000, 0.011
50000, 0.01
51000, 0.01
