epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0391685, 48.6042, 0.839823, 0.0203473
2000, 0.0371069, 46.0459, 0.861857, 0.0206426
3000, 0.0348627, 43.2611, 0.885754, 0.0207664
4000, 0.034041, 42.2415, 0.895279, 0.023189
5000, 0.0337507, 41.8812, 0.900251, 0.0249616
6000, 0.0335332, 41.6113, 0.901684, 0.0269654
7000, 0.0333175, 41.3437, 0.901634, 0.0293058
9000, 0.0315603, 39.1631, 0.900948, 0.0220983
10000, 0.0314395, 39.0132, 0.902347, 0.0241304
11000, 0.0313939, 38.9566, 0.904434, 0.0263752
12000, 0.0313592, 38.9136, 0.906834, 0.0284063
13000, 0.0313552, 38.9087, 0.908251, 0.0302298
15000, 0.0302017, 37.4773, 0.908445, 0.0230927
16000, 0.0301362, 37.3961, 0.90975, 0.024037
17000, 0.0301038, 37.3558, 0.910647, 0.0249503
18000, 0.0300996, 37.3506, 0.911269, 0.0259074
20000, 0.0296914, 36.8441, 0.908426, 0.0219801
21000, 0.029634, 36.7728, 0.909956, 0.0223786
22000, 0.029581, 36.7071, 0.911285, 0.022825
23000, 0.0295463, 36.664, 0.912196, 0.0233549
24000, 0.0295272, 36.6403, 0.91297, 0.0239323
25000, 0.0295223, 36.6342, 0.913679, 0.0245515
27000, 0.0292931, 36.3498, 0.910095, 0.0215077
28000, 0.0292682, 36.3189, 0.911132, 0.0219199
29000, 0.0292535, 36.3006, 0.912204, 0.0221591
30000, 0.0292292, 36.2705, 0.912854, 0.0225417
31000, 0.0292102, 36.247, 0.913477, 0.0229652
32000, 0.0292028, 36.2378, 0.914043, 0.0234116
34000, 0.0289981, 35.9837, 0.909794, 0.0212006
36000, 0.028317, 35.1385, 0.904994, 0.0206971
38000, 0.0275912, 34.2379, 0.901963, 0.0206277
40000, 0.0273701, 33.9635, 0.902198, 0.0203562
42000, 0.0273701, 33.9635, 0.902735, 0.0201601
