epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.03668, 45.5162, 0.898794, 0.0212225
2000, 0.0345207, 42.8368, 0.909084, 0.0187756
3000, 0.0326685, 40.5384, 0.917188, 0.0196456
4000, 0.0319645, 39.6647, 0.919114, 0.0204818
5000, 0.0316475, 39.2713, 0.920812, 0.0207588
6000, 0.0315071, 39.0971, 0.922077, 0.0208793
7000, 0.0314512, 39.0278, 0.923098, 0.0208743
8000, 0.0314241, 38.9942, 0.923973, 0.020758
9000, 0.0313884, 38.9499, 0.924605, 0.0205995
10000, 0.0312423, 38.7685, 0.926201, 0.0200405
11000, 0.0309042, 38.349, 0.931114, 0.0183314
12000, 0.0306028, 37.975, 0.935798, 0.0167296
13000, 0.0304529, 37.789, 0.938288, 0.0160419
14000, 0.030363, 37.6774, 0.939947, 0.0157036
15000, 0.0303325, 37.6396, 0.941003, 0.0155753
17000, 0.0296318, 36.7701, 0.941789, 0.0167971
18000, 0.0295385, 36.6543, 0.942915, 0.0166397
19000, 0.0294969, 36.6027, 0.943777, 0.0163767
20000, 0.0294901, 36.5943, 0.944374, 0.0161121
22000, 0.0290147, 36.0043, 0.945344, 0.0162514
23000, 0.0289837, 35.9658, 0.94553, 0.0163693
24000, 0.0289786, 35.9596, 0.945629, 0.0163699
26000, 0.0285843, 35.4702, 0.947622, 0.0151583
27000, 0.0285658, 35.4473, 0.947802, 0.0153778
29000, 0.0284726, 35.3316, 0.948186, 0.0151418
30000, 0.0284719, 35.3308, 0.948094, 0.0153308
32000, 0.0283985, 35.2397, 0.948287, 0.0151496
34000, 0.0283703, 35.2047, 0.948375, 0.0151458
36000, 0.0283439, 35.172, 0.948421, 0.0151469
38000, 0.0283214, 35.144, 0.948461, 0.0151426
40000, 0.0283003, 35.1178, 0.948575, 0.0151431
42000, 0.0282805, 35.0933, 0.948654, 0.0151439
44000, 0.028263, 35.0716, 0.94871, 0.0151456
46000, 0.0282467, 35.0514, 0.948814, 0.0151477
48000, 0.0282334, 35.0348, 0.948856, 0.0151415
50000, 0.0282188, 35.0167, 0.94893, 0.0151404
52000, 0.0282068, 35.0018, 0.948952, 0.0151342
54000, 0.0281933, 34.9851, 0.949033, 0.0151262
56000, 0.0281791, 34.9675, 0.949158, 0.0151238
58000, 0.0281682, 34.9539, 0.949178, 0.0151218
60000, 0.0281587, 34.9421, 0.949245, 0.0151088
62000, 0.0281479, 34.9287, 0.949267, 0.015107
64000, 0.0281356, 34.9134, 0.949353, 0.0150885
66000, 0.0281235, 34.8985, 0.949467, 0.0150729
68000, 0.0281102, 34.882, 0.949452, 0.0150756
70000, 0.028099, 34.868, 0.94948, 0.0150775
72000, 0.0280882, 34.8547, 0.949497, 0.015074
74000, 0.0280768, 34.8405, 0.949544, 0.0150597
76000, 0.0280655, 34.8265, 0.949614, 0.0150494
78000, 0.0280548, 34.8133, 0.949649, 0.0150348
80000, 0.0280482, 34.805, 0.949677, 0.0150227
82000, 0.0280404, 34.7954, 0.949657, 0.0150171
84000, 0.028032, 34.7849, 0.949684, 0.01501
86000, 0.0280231, 34.7739, 0.949653, 0.0150124
88000, 0.0280143, 34.7629, 0.949698, 0.015011
90000, 0.0280064, 34.7531, 0.949715, 0.0150178
