epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0383143, 47.5442, 0.762318, 0.0215726
2000, 0.035846, 44.4813, 0.812797, 0.0203682
3000, 0.0347965, 43.1789, 0.830643, 0.0197184
4000, 0.0342549, 42.5069, 0.838159, 0.0194637
5000, 0.0338691, 42.0281, 0.84771, 0.0193182
6000, 0.0334392, 41.4946, 0.864798, 0.0191206
7000, 0.0331523, 41.1387, 0.877311, 0.0187615
8000, 0.0330003, 40.95, 0.884662, 0.0182706
9000, 0.0328258, 40.7336, 0.888565, 0.0175531
10000, 0.0325155, 40.3484, 0.891936, 0.0168246
11000, 0.0319089, 39.5957, 0.895616, 0.0158276
12000, 0.0307866, 38.2031, 0.896648, 0.0132238
13000, 0.0298466, 37.0366, 0.898984, 0.0126936
14000, 0.0291287, 36.1458, 0.899911, 0.0131571
15000, 0.028734, 35.6561, 0.901166, 0.0133498
16000, 0.0285266, 35.3987, 0.901709, 0.0132724
17000, 0.0284387, 35.2896, 0.901109, 0.0131659
21000, 0.0284387, 35.2896, 0.893031, 0.0127477
