epoch, stepParameter
1000, 0.11
2000, 0.121
3000, 0.1331
4000, 0.14641
5000, 0.161051
6000, 0.177156
7000, 0.194872
8000, 0.214359
9000, 0.235795
10000, 0.117897
11000, 0.129687
12000, 0.142656
13000, 0.156921
14000, 0.172614
15000, 0.1
16000, 0.11
17000, 0.121
18000, 0.1331
19000, 0.14641
20000, 0.161051
21000, 0.177156
22000, 0.194872
23000, 0.214359
24000, 0.235795
25000, 0.259374
26000, 0.285312
27000, 0.142656
28000, 0.156921
29000, 0.172614
30000, 0.189875
31000, 0.208862
32000, 0.229749
33000, 0.114874
34000, 0.126362
35000, 0.138998
36000, 0.152898
37000, 0.168188
38000, 0.185006
39000, 0.1
40000, 0.11
41000, 0.1
42000, 0.11
43000, 0.1
44000, 0.11
45000, 0.1
46000, 0.11
47000, 0.1
48000, 0.1
