epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0376987, 46.7803, 0.646173, 0.0422135
2000, 0.0348545, 43.2509, 0.717772, 0.0341464
3000, 0.033071, 41.0378, 0.742394, 0.0314439
4000, 0.0323521, 40.1458, 0.74864, 0.0305702
5000, 0.0319423, 39.6372, 0.753419, 0.0300542
6000, 0.0315026, 39.0915, 0.755665, 0.0301487
7000, 0.0309928, 38.459, 0.755723, 0.030897
8000, 0.0305965, 37.9672, 0.756316, 0.0315399
9000, 0.0305235, 37.8766, 0.759658, 0.0316103
11000, 0.0296648, 36.811, 0.787806, 0.0288439
12000, 0.0295699, 36.6932, 0.784697, 0.0295327
13000, 0.029488, 36.5916, 0.780823, 0.0302444
14000, 0.029446, 36.5395, 0.777067, 0.0309315
16000, 0.0292959, 36.3533, 0.797668, 0.0279813
17000, 0.0291986, 36.2326, 0.794286, 0.0286221
18000, 0.0290902, 36.098, 0.791408, 0.0291774
19000, 0.0289828, 35.9647, 0.789129, 0.0296991
20000, 0.0288968, 35.858, 0.787678, 0.0300638
21000, 0.0288541, 35.805, 0.787846, 0.0302863
22000, 0.0288485, 35.7982, 0.789839, 0.0302796
23000, 0.0288404, 35.7881, 0.793508, 0.0299499
24000, 0.0287932, 35.7295, 0.802813, 0.0291479
25000, 0.027879, 34.5951, 0.826756, 0.0243989
26000, 0.0270325, 33.5447, 0.835525, 0.0228949
28000, 0.0265803, 32.9835, 0.849808, 0.0223752
29000, 0.0263678, 32.7198, 0.853708, 0.0223653
30000, 0.0261952, 32.5056, 0.858094, 0.0221909
31000, 0.0260875, 32.372, 0.861872, 0.0219967
32000, 0.0260582, 32.3357, 0.864388, 0.0218424
34000, 0.0258019, 32.0175, 0.874247, 0.0207348
35000, 0.0257698, 31.9777, 0.873771, 0.0209989
36000, 0.025744, 31.9458, 0.873436, 0.0212776
37000, 0.0257259, 31.9233, 0.872812, 0.0215735
38000, 0.0257179, 31.9133, 0.872183, 0.0218447
40000, 0.0255171, 31.6642, 0.87929, 0.0208216
42000, 0.0255024, 31.646, 0.879387, 0.0209483
44000, 0.0254925, 31.6336, 0.879616, 0.0210414
46000, 0.0254897, 31.6301, 0.879864, 0.0211656
48000, 0.0254897, 31.6301, 0.880081, 0.0212468
