epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0370178, 45.9354, 0.869539, 0.0169314
2000, 0.0339498, 42.1284, 0.874505, 0.0149899
3000, 0.0322729, 40.0474, 0.838788, 0.0152531
4000, 0.0316607, 39.2877, 0.792314, 0.0176432
5000, 0.0314289, 39.0002, 0.771159, 0.0192627
6000, 0.0314007, 38.9651, 0.767054, 0.0199146
8000, 0.0301905, 37.4633, 0.773962, 0.0196628
10000, 0.0300871, 37.335, 0.780497, 0.0192576
12000, 0.0299773, 37.1989, 0.789222, 0.0187261
14000, 0.0298514, 37.0426, 0.797532, 0.0182879
16000, 0.0297271, 36.8883, 0.80262, 0.0181414
18000, 0.0296101, 36.7432, 0.804885, 0.0181835
20000, 0.0295058, 36.6137, 0.805843, 0.0183112
22000, 0.0294123, 36.4977, 0.806264, 0.0184379
24000, 0.0293315, 36.3974, 0.806591, 0.0185509
26000, 0.0292611, 36.31, 0.806684, 0.0186303
28000, 0.0291939, 36.2267, 0.806872, 0.0187246
30000, 0.0291273, 36.1441, 0.807356, 0.0187346
32000, 0.0290655, 36.0674, 0.808, 0.0187637
34000, 0.0290028, 35.9896, 0.808786, 0.0187606
36000, 0.0289371, 35.908, 0.809896, 0.0187384
38000, 0.0288697, 35.8244, 0.810959, 0.018727
40000, 0.0287999, 35.7377, 0.812387, 0.018648
42000, 0.0287298, 35.6507, 0.813661, 0.0185896
44000, 0.0286621, 35.5669, 0.814977, 0.0185109
46000, 0.028596, 35.4848, 0.816259, 0.0184108
48000, 0.0285263, 35.3983, 0.817662, 0.0182872
50000, 0.0284583, 35.3139, 0.819294, 0.0181427
52000, 0.0283923, 35.2319, 0.820955, 0.0179866
54000, 0.0283253, 35.1488, 0.822502, 0.0178668
56000, 0.0282588, 35.0663, 0.824307, 0.0177218
58000, 0.0281913, 34.9826, 0.82639, 0.0175578
60000, 0.0281251, 34.9005, 0.828761, 0.0173854
62000, 0.0280563, 34.8151, 0.831282, 0.017257
64000, 0.0279886, 34.731, 0.834184, 0.0171
66000, 0.0279197, 34.6456, 0.837218, 0.0169535
68000, 0.0278447, 34.5525, 0.840734, 0.0167468
70000, 0.0277565, 34.443, 0.844528, 0.0165522
72000, 0.0276443, 34.3038, 0.847555, 0.016431
74000, 0.027519, 34.1484, 0.850625, 0.016466
76000, 0.0274072, 34.0096, 0.854612, 0.0164997
78000, 0.0273174, 33.8981, 0.857514, 0.0165737
80000, 0.0272495, 33.8139, 0.859423, 0.0167037
82000, 0.0271934, 33.7443, 0.860776, 0.0168347
84000, 0.0271392, 33.677, 0.861657, 0.0169641
86000, 0.0271007, 33.6293, 0.862201, 0.0171104
88000, 0.0270609, 33.5799, 0.862517, 0.0172959
90000, 0.027022, 33.5316, 0.862806, 0.0175062
92000, 0.026981, 33.4807, 0.862841, 0.0177512
94000, 0.0269437, 33.4344, 0.862841, 0.0180012
96000, 0.0269004, 33.3808, 0.862613, 0.0183172
98000, 0.0268546, 33.3238, 0.862418, 0.0186445
100000, 0.0268045, 33.2617, 0.862133, 0.0188964
102000, 0.0267425, 33.1848, 0.861835, 0.0190679
104000, 0.0266689, 33.0934, 0.86156, 0.0190557
106000, 0.026599, 33.0067, 0.861122, 0.0190256
108000, 0.0265297, 32.9207, 0.860814, 0.018989
110000, 0.0264726, 32.8498, 0.860579, 0.0190109
112000, 0.0264199, 32.7844, 0.860291, 0.0190317
114000, 0.0263678, 32.7198, 0.860084, 0.0190907
116000, 0.0263228, 32.6639, 0.859919, 0.0190966
118000, 0.0262758, 32.6056, 0.859917, 0.0191404
120000, 0.0262277, 32.5459, 0.859863, 0.019143
122000, 0.0261822, 32.4895, 0.859684, 0.0191666
124000, 0.0261365, 32.4328, 0.859768, 0.0191397
126000, 0.0260949, 32.3811, 0.859701, 0.01914
128000, 0.0260554, 32.3322, 0.859562, 0.0191037
130000, 0.02602, 32.2883, 0.859399, 0.0190784
132000, 0.025993, 32.2547, 0.859457, 0.01908
134000, 0.0259639, 32.2187, 0.859512, 0.0190491
136000, 0.0259334, 32.1808, 0.859684, 0.0190078
138000, 0.025906, 32.1468, 0.859787, 0.0189514
140000, 0.02588, 32.1145, 0.859842, 0.0189344
142000, 0.0258538, 32.0819, 0.859907, 0.0189045
144000, 0.0258304, 32.053, 0.860007, 0.0188604
146000, 0.0258125, 32.0308, 0.860143, 0.0187821
148000, 0.0258001, 32.0154, 0.860539, 0.018706
150000, 0.025787, 31.999, 0.861036, 0.0185758
152000, 0.0257762, 31.9857, 0.86126, 0.0185357
154000, 0.0257694, 31.9772, 0.861426, 0.0184727
156000, 0.0257592, 31.9646, 0.86176, 0.0184003
158000, 0.0257465, 31.9488, 0.862028, 0.0183542
160000, 0.0257347, 31.9342, 0.862163, 0.0183145
162000, 0.0257252, 31.9224, 0.862303, 0.0182405
164000, 0.0257176, 31.9129, 0.862376, 0.01818
166000, 0.0257097, 31.9032, 0.862566, 0.0181107
168000, 0.0257029, 31.8948, 0.862655, 0.0180344
170000, 0.0256983, 31.889, 0.862817, 0.017977
172000, 0.0256925, 31.8818, 0.862995, 0.0178814
174000, 0.0256862, 31.874, 0.863038, 0.017826
176000, 0.0256796, 31.8658, 0.863097, 0.0177886
178000, 0.0256748, 31.8599, 0.863157, 0.0177808
180000, 0.02567, 31.8539, 0.863318, 0.0176991
182000, 0.0256667, 31.8498, 0.863711, 0.0176233
184000, 0.0256607, 31.8423, 0.864073, 0.0175738
186000, 0.0256559, 31.8365, 0.864269, 0.0175404
188000, 0.0256507, 31.83, 0.864373, 0.0175054
190000, 0.0256461, 31.8242, 0.8645, 0.0174555
192000, 0.0256407, 31.8175, 0.864508, 0.017425
194000, 0.0256374, 31.8135, 0.86449, 0.0174028
196000, 0.0256361, 31.8118, 0.864321, 0.0173998
198000, 0.0256344, 31.8097, 0.864256, 0.0174068
200000, 0.0256321, 31.8068, 0.864521, 0.017394
202000, 0.025628, 31.8018, 0.864786, 0.0173473
204000, 0.0256236, 31.7963, 0.865011, 0.017306
206000, 0.025619, 31.7906, 0.865306, 0.0172649
208000, 0.0256159, 31.7868, 0.865553, 0.0172431
210000, 0.0256139, 31.7843, 0.865793, 0.0172262
212000, 0.0256119, 31.7818, 0.865973, 0.0172268
214000, 0.0256116, 31.7815, 0.866243, 0.0172006
216000, 0.0256083, 31.7774, 0.866372, 0.0172005
218000, 0.0256028, 31.7706, 0.866519, 0.0172028
220000, 0.0255966, 31.7629, 0.866401, 0.0172589
222000, 0.0255915, 31.7565, 0.866158, 0.0173126
224000, 0.0255885, 31.7528, 0.866155, 0.0173594
226000, 0.025582, 31.7447, 0.86581, 0.0174698
228000, 0.0255747, 31.7357, 0.865371, 0.017528
230000, 0.0255669, 31.726, 0.865363, 0.0175539
232000, 0.0255556, 31.7119, 0.865387, 0.0175824
234000, 0.0255412, 31.694, 0.864982, 0.0176995
236000, 0.0255246, 31.6734, 0.8647, 0.0178769
237000, 0.0255182, 31.6656, 0.864534, 0.0180832
238000, 0.0254937, 31.6352, 0.864968, 0.0182563
239000, 0.0254222, 31.5464, 0.866246, 0.0183743
240000, 0.0253018, 31.397, 0.868736, 0.0181565
241000, 0.0251937, 31.2628, 0.871732, 0.0175899
242000, 0.0251047, 31.1525, 0.873474, 0.0171847
243000, 0.0250418, 31.0744, 0.874033, 0.0170288
244000, 0.0250081, 31.0326, 0.874096, 0.0169475
245000, 0.0249993, 31.0216, 0.87448, 0.0168766
246000, 0.0249979, 31.0199, 0.875187, 0.0167323
248000, 0.0247055, 30.6571, 0.867164, 0.0181681
