epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0376028, 46.6613, 0.841406, 0.0330682
2000, 0.0353398, 43.8532, 0.85803, 0.0280794
3000, 0.0334001, 41.4462, 0.862107, 0.0248854
4000, 0.0315758, 39.1824, 0.864706, 0.0220876
5000, 0.03019, 37.4628, 0.874236, 0.0179498
6000, 0.0288685, 35.8229, 0.890404, 0.0148789
7000, 0.0280356, 34.7894, 0.899001, 0.0137392
8000, 0.0275127, 34.1406, 0.904072, 0.0130064
9000, 0.0271357, 33.6727, 0.908158, 0.0124629
10000, 0.0268466, 33.3139, 0.912534, 0.0119921
11000, 0.0266807, 33.1081, 0.916305, 0.0116617
12000, 0.0265704, 32.9712, 0.919382, 0.0114784
13000, 0.0264031, 32.7636, 0.922126, 0.0114241
14000, 0.0263534, 32.702, 0.92386, 0.011397
16000, 0.0257093, 31.9027, 0.923207, 0.0107561
17000, 0.0256332, 31.8082, 0.924462, 0.0105734
18000, 0.0255903, 31.7551, 0.92572, 0.0104222
19000, 0.0255796, 31.7417, 0.92691, 0.0103178
21000, 0.0253005, 31.3953, 0.927166, 0.00990521
22000, 0.0252297, 31.3075, 0.927883, 0.00981315
23000, 0.0251862, 31.2536, 0.928414, 0.00975896
24000, 0.0251493, 31.2078, 0.92908, 0.00970029
25000, 0.0251322, 31.1865, 0.929671, 0.0096506
26000, 0.0251264, 31.1793, 0.930395, 0.00961333
27000, 0.0251261, 31.1789, 0.931118, 0.00958646
29000, 0.0248177, 30.7962, 0.931453, 0.00924682
30000, 0.0247625, 30.7278, 0.93218, 0.00917629
31000, 0.0247273, 30.6842, 0.932669, 0.00914092
32000, 0.0247005, 30.6508, 0.933191, 0.00911084
33000, 0.0246753, 30.6196, 0.933795, 0.00907883
34000, 0.0246624, 30.6036, 0.934419, 0.00905505
35000, 0.0246592, 30.5996, 0.935041, 0.00905206
37000, 0.024404, 30.2829, 0.934759, 0.00886297
38000, 0.0243557, 30.223, 0.934987, 0.00888881
39000, 0.0243445, 30.209, 0.935155, 0.00891498
40000, 0.02434, 30.2036, 0.935527, 0.00891222
42000, 0.0242225, 30.0577, 0.935514, 0.00877364
43000, 0.0241885, 30.0155, 0.935871, 0.00877597
44000, 0.0241851, 30.0113, 0.936016, 0.0087797
45000, 0.0241775, 30.0018, 0.936097, 0.00879973
46000, 0.024176, 30, 0.936369, 0.00879175
48000, 0.0240683, 29.8664, 0.936015, 0.00873505
49000, 0.0240547, 29.8495, 0.936291, 0.00872499
50000, 0.0240515, 29.8455, 0.936427, 0.00871247
51000, 0.0240514, 29.8454, 0.936408, 0.00873713
52000, 0.0240463, 29.8391, 0.936449, 0.008759
53000, 0.0240254, 29.8131, 0.93679, 0.00873774
54000, 0.0240148, 29.8, 0.937138, 0.00871954
55000, 0.0239871, 29.7656, 0.937456, 0.00871748
56000, 0.0239665, 29.74, 0.93792, 0.00869294
57000, 0.0239364, 29.7027, 0.938398, 0.00867626
58000, 0.0239078, 29.6671, 0.938839, 0.00866442
59000, 0.0238794, 29.6319, 0.939157, 0.00865937
60000, 0.0238547, 29.6013, 0.939253, 0.00866467
61000, 0.0238413, 29.5847, 0.939032, 0.00872117
63000, 0.0233007, 28.9138, 0.937375, 0.0088398
64000, 0.0232401, 28.8387, 0.937007, 0.00890322
65000, 0.0232145, 28.8069, 0.936869, 0.00896655
66000, 0.0232046, 28.7946, 0.936879, 0.00903191
68000, 0.0228675, 28.3763, 0.934949, 0.00910189
69000, 0.0228288, 28.3282, 0.934607, 0.00919473
70000, 0.0228126, 28.3082, 0.934315, 0.00930204
72000, 0.0226369, 28.0902, 0.932987, 0.00931348
73000, 0.0226293, 28.0807, 0.932892, 0.00937717
74000, 0.0226274, 28.0784, 0.932715, 0.00946619
76000, 0.0224321, 27.836, 0.932105, 0.00958745
78000, 0.0222131, 27.5643, 0.930261, 0.00984591
80000, 0.0220654, 27.381, 0.927827, 0.0102887
82000, 0.0220654, 27.381, 0.924006, 0.0107538
