epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.044108, 54.7336, 0.75017, 0.0400792
2000, 0.0388873, 48.2553, 0.782601, 0.0324928
3000, 0.0374238, 46.4392, 0.795511, 0.0294204
4000, 0.0366952, 45.5351, 0.799253, 0.0270683
5000, 0.0360282, 44.7074, 0.801443, 0.0249488
6000, 0.035228, 43.7144, 0.802118, 0.0233517
7000, 0.0342472, 42.4974, 0.803226, 0.0223929
8000, 0.0332365, 41.2432, 0.805194, 0.0215902
9000, 0.0323554, 40.1499, 0.807944, 0.0208271
10000, 0.0316141, 39.23, 0.809808, 0.0202771
11000, 0.0310991, 38.5909, 0.80867, 0.0199336
12000, 0.0308194, 38.2438, 0.805839, 0.0197079
13000, 0.0306787, 38.0692, 0.802694, 0.0195265
14000, 0.0305822, 37.9495, 0.800293, 0.0192418
15000, 0.0304968, 37.8435, 0.799048, 0.0188595
16000, 0.0304259, 37.7555, 0.798406, 0.0186651
17000, 0.030338, 37.6464, 0.799675, 0.0185851
18000, 0.0302024, 37.4781, 0.803361, 0.0184753
19000, 0.0299918, 37.2169, 0.808412, 0.0183222
20000, 0.0296596, 36.8046, 0.815201, 0.0180784
21000, 0.0291452, 36.1662, 0.824453, 0.0175053
22000, 0.0285287, 35.4013, 0.834243, 0.0165653
23000, 0.0279513, 34.6848, 0.842298, 0.0155566
24000, 0.0273987, 33.9991, 0.851202, 0.0146103
25000, 0.0269864, 33.4875, 0.860407, 0.0136618
26000, 0.026677, 33.1035, 0.867906, 0.0128236
27000, 0.0261675, 32.4713, 0.872142, 0.01241
28000, 0.0256698, 31.8537, 0.87064, 0.0125112
29000, 0.0253904, 31.507, 0.865898, 0.012695
30000, 0.0251759, 31.2408, 0.860143, 0.013014
31000, 0.0250484, 31.0826, 0.858526, 0.0132804
32000, 0.0250382, 31.0699, 0.859579, 0.0133393
34000, 0.0242291, 30.0659, 0.867132, 0.0127009
35000, 0.0241876, 30.0144, 0.868945, 0.0124291
36000, 0.0241766, 30.0007, 0.87133, 0.0121687
38000, 0.0235825, 29.2635, 0.875402, 0.011702
39000, 0.0235347, 29.2042, 0.876678, 0.0114827
40000, 0.0235023, 29.164, 0.877887, 0.0113051
41000, 0.0234681, 29.1215, 0.879211, 0.0111362
42000, 0.0234339, 29.0792, 0.880664, 0.0109447
44000, 0.0229787, 28.5142, 0.882184, 0.0106627
45000, 0.022933, 28.4575, 0.883138, 0.0105003
46000, 0.0229117, 28.4311, 0.884077, 0.01038
47000, 0.0229083, 28.4268, 0.88495, 0.0102981
49000, 0.022619, 28.0679, 0.885355, 0.0102314
50000, 0.0225874, 28.0287, 0.88584, 0.0101892
51000, 0.0225657, 28.0017, 0.886205, 0.010185
52000, 0.0225517, 27.9844, 0.886493, 0.0102063
53000, 0.0225442, 27.9751, 0.886712, 0.01025
54000, 0.022543, 27.9736, 0.886918, 0.0103128
56000, 0.0222572, 27.6189, 0.887172, 0.0103217
57000, 0.0222277, 27.5824, 0.887265, 0.0103683
58000, 0.0222056, 27.5549, 0.887317, 0.0104347
59000, 0.0221886, 27.5338, 0.887393, 0.0105138
60000, 0.0221788, 27.5217, 0.887505, 0.0105914
62000, 0.0219265, 27.2086, 0.888615, 0.0105274
63000, 0.0219052, 27.1822, 0.888592, 0.0105702
64000, 0.0218903, 27.1637, 0.888584, 0.0106132
65000, 0.0218808, 27.1518, 0.888573, 0.0106591
66000, 0.0218776, 27.1479, 0.888601, 0.0106956
68000, 0.0216605, 26.8785, 0.89039, 0.0105574
69000, 0.0216493, 26.8646, 0.890293, 0.0105587
70000, 0.021642, 26.8555, 0.890143, 0.0105747
71000, 0.0216385, 26.8512, 0.890011, 0.0105832
73000, 0.0214758, 26.6494, 0.891829, 0.0104627
74000, 0.0214697, 26.6417, 0.891729, 0.0104346
75000, 0.0214659, 26.637, 0.891644, 0.0104192
76000, 0.0214644, 26.6352, 0.891461, 0.0104095
78000, 0.0213439, 26.4857, 0.892818, 0.0103692
79000, 0.0213414, 26.4825, 0.892775, 0.0103336
