epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0405733, 50.3474, 0.812084, 0.0169682
2000, 0.0392903, 48.7553, 0.814701, 0.0161234
3000, 0.0382351, 47.4459, 0.829403, 0.0155035
4000, 0.0374444, 46.4648, 0.848976, 0.0153053
5000, 0.0365403, 45.3428, 0.859253, 0.0151076
6000, 0.0360071, 44.6812, 0.862338, 0.0153514
7000, 0.0356297, 44.2129, 0.863462, 0.015692
8000, 0.0352362, 43.7246, 0.865082, 0.0158578
9000, 0.0347255, 43.0909, 0.867885, 0.0156309
10000, 0.0336974, 41.8151, 0.871057, 0.0150356
11000, 0.0322429, 40.0102, 0.872164, 0.0143721
12000, 0.0314114, 38.9784, 0.869804, 0.01424
13000, 0.0310368, 38.5136, 0.866915, 0.0144085
14000, 0.0309291, 38.38, 0.86387, 0.0146849
16000, 0.0299156, 37.1223, 0.871155, 0.0137698
17000, 0.0299092, 37.1143, 0.870561, 0.0137565
19000, 0.0290453, 36.0423, 0.87269, 0.0136408
21000, 0.0281555, 34.9382, 0.872969, 0.0133954
23000, 0.0272566, 33.8227, 0.872422, 0.0134509
25000, 0.0265979, 33.0053, 0.872341, 0.0135124
27000, 0.0262707, 32.5993, 0.873563, 0.0134278
29000, 0.0262486, 32.5719, 0.874264, 0.0132834
31000, 0.026246, 32.5687, 0.874839, 0.013199
33000, 0.026246, 32.5687, 0.875461, 0.0131189
