epoch, stepParameter
1000, 0.11
2000, 0.121
3000, 0.1331
4000, 0.14641
5000, 0.161051
6000, 0.177156
7000, 0.194872
8000, 0.0974359
9000, 0.107179
10000, 0.0535897
11000, 0.0589487
12000, 0.0648436
13000, 0.0324218
14000, 0.035664
15000, 0.0392304
16000, 0.0431534
17000, 0.0474687
18000, 0.0522156
19000, 0.0574372
20000, 0.0287186
21000, 0.0315905
22000, 0.0347495
23000, 0.0382245
24000, 0.0420469
25000, 0.0210234
26000, 0.0231258
27000, 0.0254384
28000, 0.0279822
29000, 0.0307804
30000, 0.0338585
31000, 0.0169292
32000, 0.0186222
33000, 0.0204844
34000, 0.0225328
35000, 0.0112664
36000, 0.0123931
37000, 0.0136324
38000, 0.01
39000, 0.011
40000, 0.01
41000, 0.011
42000, 0.01
43000, 0.01
