epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0460889, 57.1917, 0.694018, 0.0347617
2000, 0.0407165, 50.5251, 0.77009, 0.0335524
3000, 0.0395228, 49.0438, 0.783424, 0.033537
4000, 0.0371516, 46.1015, 0.804761, 0.0367511
5000, 0.0359951, 44.6663, 0.820033, 0.0446916
6000, 0.0353568, 43.8743, 0.827965, 0.0507775
7000, 0.0347407, 43.1097, 0.834344, 0.0562555
8000, 0.0340837, 42.2945, 0.841351, 0.0582108
9000, 0.0334609, 41.5216, 0.849588, 0.0518104
10000, 0.0329584, 40.8981, 0.85792, 0.0410957
11000, 0.0325679, 40.4136, 0.864823, 0.033601
12000, 0.032204, 39.9619, 0.87006, 0.0299193
13000, 0.0317823, 39.4386, 0.873726, 0.0276837
14000, 0.0312303, 38.7537, 0.876808, 0.0257085
15000, 0.03054, 37.8971, 0.881247, 0.025531
16000, 0.0298541, 37.046, 0.885344, 0.0274083
17000, 0.0295295, 36.6432, 0.888546, 0.0273009
18000, 0.0293537, 36.425, 0.891468, 0.0249436
19000, 0.0292197, 36.2588, 0.894148, 0.0220731
20000, 0.0290439, 36.0405, 0.896682, 0.0195438
21000, 0.0286342, 35.5322, 0.899035, 0.0182602
22000, 0.0283462, 35.1748, 0.902336, 0.0184099
24000, 0.0280722, 34.8347, 0.905898, 0.0176734
25000, 0.0280305, 34.7831, 0.90833, 0.0175679
26000, 0.0279812, 34.7219, 0.910765, 0.0175449
27000, 0.0279118, 34.6357, 0.913341, 0.0172795
28000, 0.0278058, 34.5043, 0.916079, 0.0165031
29000, 0.0276523, 34.3138, 0.918961, 0.0153588
30000, 0.0274894, 34.1116, 0.921713, 0.0142237
31000, 0.0273737, 33.9681, 0.924098, 0.0132976
32000, 0.0272921, 33.8667, 0.926163, 0.0126089
33000, 0.0272088, 33.7634, 0.927853, 0.0121818
34000, 0.0270585, 33.5769, 0.928936, 0.0120289
35000, 0.026815, 33.2747, 0.929273, 0.0120928
36000, 0.0265341, 32.9261, 0.92918, 0.0122697
37000, 0.0263093, 32.6472, 0.929055, 0.0124938
38000, 0.0261811, 32.4882, 0.929, 0.0127334
39000, 0.0261504, 32.45, 0.928905, 0.0129771
41000, 0.025144, 31.2011, 0.93589, 0.0113072
42000, 0.0251281, 31.1815, 0.935942, 0.0115271
44000, 0.024697, 30.6465, 0.939986, 0.010576
45000, 0.0246866, 30.6336, 0.939811, 0.0107144
46000, 0.024684, 30.6304, 0.939694, 0.0108557
48000, 0.0243204, 30.1792, 0.943661, 0.0102535
50000, 0.0239313, 29.6964, 0.946975, 0.00992108
52000, 0.0236615, 29.3615, 0.94892, 0.00978004
54000, 0.0236084, 29.2956, 0.949221, 0.00977744
56000, 0.023596, 29.2803, 0.949268, 0.00978853
58000, 0.0235846, 29.2661, 0.949347, 0.00979616
60000, 0.0235739, 29.2529, 0.949434, 0.00980202
62000, 0.0235639, 29.2404, 0.949555, 0.00980341
64000, 0.0235545, 29.2287, 0.94965, 0.00980678
65000, 0.0235456, 29.2178, 0.949738, 0.00981114
66000, 0.0235372, 29.2073, 0.949825, 0.00981374
67000, 0.0235293, 29.1975, 0.949921, 0.00981389
68000, 0.0235216, 29.188, 0.950014, 0.00981305
69000, 0.023514, 29.1785, 0.95009, 0.0098136
70000, 0.0235069, 29.1697, 0.950154, 0.00981486
71000, 0.0234997, 29.1608, 0.950225, 0.00981557
72000, 0.0234926, 29.1519, 0.950283, 0.00981795
73000, 0.0234856, 29.1433, 0.950353, 0.00981773
74000, 0.0234785, 29.1344, 0.950417, 0.00981803
75000, 0.0234715, 29.1258, 0.950482, 0.00981906
76000, 0.0234651, 29.1179, 0.950542, 0.00982047
77000, 0.0234585, 29.1097, 0.95062, 0.0098185
78000, 0.0234521, 29.1018, 0.950704, 0.00981557
79000, 0.0234456, 29.0936, 0.950797, 0.00981152
80000, 0.023439, 29.0855, 0.950878, 0.00980832
81000, 0.0234325, 29.0774, 0.950953, 0.00980664
82000, 0.0234259, 29.0693, 0.951031, 0.0098037
83000, 0.0234195, 29.0613, 0.951117, 0.00979993
84000, 0.0234129, 29.0531, 0.951205, 0.00979599
85000, 0.0234064, 29.0451, 0.951294, 0.00979279
86000, 0.0233998, 29.0368, 0.951394, 0.00978677
87000, 0.023393, 29.0284, 0.951496, 0.00978117
88000, 0.0233864, 29.0202, 0.951585, 0.00977714
89000, 0.0233802, 29.0125, 0.951675, 0.0097741
90000, 0.0233741, 29.0049, 0.951756, 0.00977408
91000, 0.0233682, 28.9976, 0.951824, 0.00977288
92000, 0.0233621, 28.9901, 0.95191, 0.00976946
93000, 0.0233559, 28.9823, 0.951988, 0.00976642
94000, 0.0233499, 28.9748, 0.952069, 0.00976213
95000, 0.0233438, 28.9673, 0.952135, 0.00975843
96000, 0.0233378, 28.9599, 0.952204, 0.00975611
97000, 0.0233316, 28.9522, 0.952283, 0.00975343
98000, 0.0233259, 28.9451, 0.952351, 0.00975172
99000, 0.0233204, 28.9382, 0.952409, 0.00975116
100000, 0.0233143, 28.9307, 0.952479, 0.00974804
101000, 0.0233082, 28.9231, 0.95255, 0.00974416
102000, 0.0233023, 28.9158, 0.952626, 0.00974075
103000, 0.0232959, 28.9079, 0.952707, 0.0097364
104000, 0.02329, 28.9006, 0.952773, 0.00973278
105000, 0.0232843, 28.8935, 0.952841, 0.00972775
106000, 0.0232786, 28.8864, 0.952903, 0.00972483
107000, 0.023273, 28.8795, 0.952957, 0.00972371
108000, 0.0232677, 28.8728, 0.953012, 0.00972141
109000, 0.0232623, 28.8662, 0.953047, 0.0097215
110000, 0.0232568, 28.8594, 0.953064, 0.00972238
111000, 0.0232513, 28.8525, 0.953116, 0.00971927
112000, 0.0232458, 28.8457, 0.953168, 0.009717
113000, 0.0232404, 28.839, 0.953215, 0.00971391
114000, 0.023235, 28.8323, 0.953262, 0.00971179
115000, 0.0232295, 28.8255, 0.953316, 0.0097094
116000, 0.0232241, 28.8188, 0.953376, 0.00970589
117000, 0.0232188, 28.8122, 0.953434, 0.00970278
118000, 0.0232128, 28.8048, 0.953497, 0.00969928
119000, 0.0232069, 28.7974, 0.953549, 0.00969663
120000, 0.0232007, 28.7898, 0.953599, 0.00969386
121000, 0.0231949, 28.7825, 0.953635, 0.00969217
122000, 0.0231891, 28.7754, 0.953657, 0.00969196
123000, 0.0231837, 28.7686, 0.953691, 0.00968914
124000, 0.0231779, 28.7614, 0.953727, 0.00968763
125000, 0.023172, 28.7541, 0.953756, 0.00968723
126000, 0.0231658, 28.7464, 0.953797, 0.00968733
127000, 0.0231596, 28.7388, 0.953827, 0.00968777
128000, 0.023154, 28.7317, 0.953839, 0.00969081
129000, 0.0231478, 28.7241, 0.953865, 0.00969016
130000, 0.0231418, 28.7167, 0.953887, 0.0096898
131000, 0.0231361, 28.7096, 0.953899, 0.00968844
132000, 0.0231302, 28.7023, 0.953923, 0.0096865
133000, 0.0231244, 28.6951, 0.953946, 0.00968537
134000, 0.0231188, 28.6882, 0.953981, 0.00968228
135000, 0.0231131, 28.681, 0.954014, 0.0096792
136000, 0.0231071, 28.6736, 0.954069, 0.00967362
137000, 0.0231012, 28.6662, 0.954134, 0.00966574
138000, 0.0230953, 28.6589, 0.954176, 0.00966126
139000, 0.0230896, 28.6519, 0.954198, 0.00965649
140000, 0.0230838, 28.6447, 0.954213, 0.00965372
141000, 0.0230777, 28.6372, 0.954237, 0.00965119
142000, 0.0230721, 28.6301, 0.954263, 0.00964717
143000, 0.0230655, 28.622, 0.954298, 0.00964187
