epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0370279, 45.9479, 0.774368, 0.0216523
2000, 0.0340834, 42.294, 0.816476, 0.0205607
3000, 0.0322812, 40.0577, 0.834151, 0.0178536
4000, 0.031464, 39.0437, 0.847581, 0.0155818
5000, 0.0312139, 38.7334, 0.853562, 0.014729
6000, 0.0311439, 38.6465, 0.852787, 0.0149087
7000, 0.0308837, 38.3236, 0.847704, 0.0149272
8000, 0.0306592, 38.0449, 0.844054, 0.0162981
9000, 0.0306114, 37.9856, 0.840979, 0.017539
10000, 0.0305874, 37.956, 0.836644, 0.0189655
11000, 0.0305584, 37.9199, 0.831239, 0.0206645
12000, 0.0305238, 37.877, 0.823351, 0.0227755
13000, 0.030515, 37.8661, 0.812266, 0.0250871
15000, 0.0294157, 36.502, 0.865627, 0.0163808
16000, 0.029368, 36.4427, 0.863865, 0.0171277
17000, 0.0293678, 36.4425, 0.859054, 0.0182253
19000, 0.0287273, 35.6477, 0.869833, 0.0158837
20000, 0.0286971, 35.6103, 0.873027, 0.0157574
21000, 0.0286956, 35.6084, 0.87592, 0.0156529
23000, 0.0284234, 35.2706, 0.873628, 0.0156457
24000, 0.0284193, 35.2655, 0.876731, 0.0154533
26000, 0.0283151, 35.1362, 0.876926, 0.0154336
28000, 0.0282703, 35.0806, 0.878286, 0.0153573
30000, 0.0282314, 35.0323, 0.879518, 0.0152868
32000, 0.0281968, 34.9894, 0.880676, 0.015221
34000, 0.0281623, 34.9466, 0.881698, 0.0151851
36000, 0.0281292, 34.9055, 0.882404, 0.0151876
38000, 0.0281021, 34.8719, 0.883225, 0.0151526
40000, 0.0280729, 34.8357, 0.88374, 0.0151584
42000, 0.0280468, 34.8033, 0.884282, 0.0151701
44000, 0.0280232, 34.774, 0.884798, 0.0151663
46000, 0.0279992, 34.7442, 0.885038, 0.0151675
48000, 0.0279775, 34.7173, 0.885341, 0.0151484
50000, 0.0279541, 34.6883, 0.885352, 0.0151023
52000, 0.0279277, 34.6555, 0.885099, 0.0149985
54000, 0.0279022, 34.6238, 0.884379, 0.0148233
56000, 0.0278788, 34.5948, 0.883115, 0.0146466
58000, 0.027854, 34.564, 0.881382, 0.014581
60000, 0.0278357, 34.5413, 0.879853, 0.0146182
62000, 0.0278206, 34.5226, 0.878452, 0.0147166
64000, 0.0278105, 34.51, 0.877586, 0.0148201
66000, 0.0277984, 34.495, 0.877076, 0.0148932
68000, 0.027787, 34.4809, 0.876596, 0.0149608
70000, 0.0277782, 34.47, 0.876334, 0.0149983
72000, 0.0277716, 34.4618, 0.87642, 0.0150154
74000, 0.0277604, 34.4479, 0.876504, 0.015022
76000, 0.027747, 34.4312, 0.876469, 0.0150374
78000, 0.0277348, 34.4161, 0.876602, 0.0150343
80000, 0.0277281, 34.4078, 0.876745, 0.0150244
82000, 0.0277194, 34.3971, 0.8768, 0.0150239
84000, 0.0277143, 34.3907, 0.876938, 0.0150319
86000, 0.0277081, 34.383, 0.877125, 0.0150336
88000, 0.0277017, 34.3751, 0.877293, 0.0150249
90000, 0.0276936, 34.365, 0.877455, 0.0150112
92000, 0.0276877, 34.3577, 0.877723, 0.014995
94000, 0.0276821, 34.3507, 0.877977, 0.0149675
96000, 0.0276758, 34.3429, 0.878195, 0.0149463
98000, 0.0276701, 34.3359, 0.878375, 0.0149338
100000, 0.0276668, 34.3317, 0.87861, 0.0149232
102000, 0.0276622, 34.326, 0.878757, 0.0149098
104000, 0.0276561, 34.3185, 0.878972, 0.0148899
106000, 0.0276515, 34.3127, 0.879037, 0.0148864
108000, 0.0276467, 34.3068, 0.879202, 0.0148804
110000, 0.0276417, 34.3006, 0.879271, 0.0148728
112000, 0.0276372, 34.295, 0.879183, 0.0148796
114000, 0.0276327, 34.2895, 0.879403, 0.01487
116000, 0.027628, 34.2835, 0.879614, 0.0148475
118000, 0.027623, 34.2774, 0.879846, 0.0148335
120000, 0.0276186, 34.2719, 0.879987, 0.0148172
122000, 0.0276126, 34.2645, 0.8802, 0.0147893
124000, 0.02761, 34.2612, 0.880475, 0.0147692
126000, 0.0276086, 34.2595, 0.880625, 0.0147528
128000, 0.0276073, 34.2579, 0.880803, 0.0147404
130000, 0.0276048, 34.2548, 0.88094, 0.0147321
132000, 0.027602, 34.2513, 0.881023, 0.0147204
134000, 0.0276, 34.2489, 0.881184, 0.0147075
136000, 0.027597, 34.2452, 0.881521, 0.0146796
138000, 0.0275957, 34.2435, 0.881738, 0.0146698
140000, 0.0275925, 34.2396, 0.882011, 0.0146431
142000, 0.0275912, 34.2379, 0.882231, 0.0146247
144000, 0.0275888, 34.2349, 0.88249, 0.0145971
146000, 0.0275859, 34.2313, 0.882828, 0.0145651
148000, 0.0275824, 34.227, 0.883045, 0.0145489
150000, 0.0275812, 34.2255, 0.88323, 0.0145359
152000, 0.0275788, 34.2225, 0.883535, 0.0145026
154000, 0.0275775, 34.2209, 0.883808, 0.0144775
156000, 0.0275765, 34.2197, 0.88395, 0.0144628
158000, 0.0275753, 34.2181, 0.884141, 0.014431
160000, 0.0275753, 34.2181, 0.884185, 0.0144271
