epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0369149, 45.8077, 0.907717, 0.0267231
2000, 0.0344326, 42.7274, 0.913318, 0.0282377
3000, 0.0327889, 40.6877, 0.909953, 0.0329293
4000, 0.0323626, 40.1588, 0.909019, 0.0356884
5000, 0.0322611, 40.0328, 0.908422, 0.0374948
6000, 0.032157, 39.9036, 0.909404, 0.0381645
7000, 0.032013, 39.725, 0.911768, 0.0372473
8000, 0.0318022, 39.4634, 0.913136, 0.0371808
9000, 0.0312084, 38.7265, 0.916259, 0.0359788
10000, 0.0304554, 37.7922, 0.919091, 0.034876
11000, 0.0298206, 37.0043, 0.922214, 0.0346222
12000, 0.0293675, 36.4422, 0.928326, 0.0337061
13000, 0.0290871, 36.0941, 0.937506, 0.0311123
14000, 0.0290866, 36.0936, 0.941265, 0.0309065
15000, 0.0289219, 35.8892, 0.941629, 0.0324772
16000, 0.028594, 35.4823, 0.942059, 0.0341132
17000, 0.0281097, 34.8814, 0.94484, 0.0334201
18000, 0.0276656, 34.3302, 0.949823, 0.0296704
19000, 0.0273387, 33.9246, 0.952308, 0.0277001
20000, 0.0270195, 33.5285, 0.953569, 0.0271681
21000, 0.0267738, 33.2236, 0.953923, 0.0280752
22000, 0.0266773, 33.1039, 0.953154, 0.030461
25000, 0.0261165, 32.408, 0.965515, 0.0130997
27000, 0.0246952, 30.6443, 0.967278, 0.00933819
29000, 0.0239525, 29.7227, 0.966465, 0.00883154
31000, 0.023453, 29.1028, 0.964838, 0.00930893
33000, 0.0232911, 28.9019, 0.964788, 0.00943034
36000, 0.0232911, 28.9019, 0.964186, 0.00951005
