epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0399992, 49.635, 0.848737, 0.025506
2000, 0.0383301, 47.5638, 0.827717, 0.0268994
3000, 0.0378422, 46.9583, 0.813628, 0.0280402
4000, 0.0377076, 46.7914, 0.804345, 0.0288808
5000, 0.0376537, 46.7245, 0.797693, 0.0295275
6000, 0.0376031, 46.6617, 0.792854, 0.0300249
7000, 0.0375368, 46.5794, 0.788998, 0.0304635
8000, 0.0374542, 46.4769, 0.785909, 0.0308598
9000, 0.0373676, 46.3695, 0.783004, 0.0312933
10000, 0.0372886, 46.2715, 0.78025, 0.0317693
11000, 0.0372391, 46.21, 0.777075, 0.0323698
12000, 0.0372362, 46.2064, 0.773631, 0.0330739
15000, 0.0371693, 46.1234, 0.791282, 0.0297876
17000, 0.0371693, 46.1234, 0.790552, 0.0300285
