epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0427516, 53.0504, 0.832905, 0.0500289
2000, 0.0399102, 49.5246, 0.864102, 0.0387751
3000, 0.0386745, 47.9912, 0.880363, 0.0338796
4000, 0.038139, 47.3267, 0.883635, 0.0330155
5000, 0.0377062, 46.7896, 0.885182, 0.0319633
6000, 0.0371145, 46.0554, 0.889405, 0.0303874
7000, 0.036202, 44.9231, 0.898246, 0.0282086
8000, 0.0350283, 43.4667, 0.912219, 0.025101
9000, 0.0338429, 41.9956, 0.925346, 0.0222242
10000, 0.0328451, 40.7575, 0.934696, 0.0200947
11000, 0.0321132, 39.8493, 0.94063, 0.0188256
12000, 0.0315933, 39.2041, 0.943991, 0.0182731
13000, 0.0311968, 38.7121, 0.945761, 0.018133
14000, 0.0308695, 38.306, 0.94692, 0.0181122
15000, 0.0305929, 37.9627, 0.94764, 0.0181073
16000, 0.0303299, 37.6364, 0.947922, 0.0180701
17000, 0.0300466, 37.2849, 0.947695, 0.0180686
18000, 0.0297665, 36.9373, 0.946865, 0.0183957
19000, 0.0294646, 36.5626, 0.946122, 0.0193419
20000, 0.0289962, 35.9813, 0.946155, 0.0206451
21000, 0.0285474, 35.4244, 0.945922, 0.0221283
22000, 0.0282253, 35.0248, 0.946062, 0.0232353
23000, 0.0280389, 34.7935, 0.945844, 0.0242022
24000, 0.0279035, 34.6255, 0.944801, 0.0253545
25000, 0.0277142, 34.3906, 0.943084, 0.0266935
26000, 0.0274123, 34.0159, 0.939551, 0.02935
27000, 0.0272397, 33.8018, 0.937216, 0.0300524
28000, 0.0271724, 33.7183, 0.933299, 0.0309668
30000, 0.025865, 32.0959, 0.951389, 0.0217405
31000, 0.0257726, 31.9812, 0.951376, 0.021306
32000, 0.0257678, 31.9753, 0.950571, 0.0210457
34000, 0.0251415, 31.1981, 0.959213, 0.0172556
35000, 0.025087, 31.1304, 0.959186, 0.0170273
36000, 0.0250706, 31.1101, 0.958919, 0.0168794
37000, 0.0250683, 31.1073, 0.958474, 0.0167722
39000, 0.0246195, 30.5504, 0.963535, 0.0149263
40000, 0.0245986, 30.5244, 0.963446, 0.0148263
41000, 0.0245935, 30.5181, 0.963279, 0.0147551
43000, 0.0242361, 30.0745, 0.96583, 0.0140037
44000, 0.0242273, 30.0636, 0.965834, 0.0139109
46000, 0.0240047, 29.7875, 0.966743, 0.0137865
