epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0365367, 45.3384, 0.814331, 0.0249406
2000, 0.034233, 42.4797, 0.849673, 0.019914
3000, 0.0335424, 41.6227, 0.852848, 0.0188248
4000, 0.0333126, 41.3376, 0.848668, 0.0202596
5000, 0.0328569, 40.7722, 0.845458, 0.0222475
6000, 0.0320675, 39.7925, 0.850488, 0.0228235
7000, 0.0313237, 38.8696, 0.859592, 0.0230106
8000, 0.0309313, 38.3826, 0.866055, 0.0240788
9000, 0.030744, 38.1502, 0.870899, 0.0253528
10000, 0.0305762, 37.942, 0.877058, 0.0259148
11000, 0.0303585, 37.6719, 0.883588, 0.0259648
12000, 0.0301418, 37.4029, 0.889144, 0.0259211
13000, 0.0299651, 37.1837, 0.89428, 0.0253835
14000, 0.0297547, 36.9226, 0.899966, 0.0241713
15000, 0.0295108, 36.62, 0.905989, 0.0221513
16000, 0.0293751, 36.4516, 0.909677, 0.0208525
17000, 0.028937, 35.9079, 0.90811, 0.0218138
18000, 0.0284245, 35.2719, 0.905188, 0.0234613
19000, 0.0281059, 34.8767, 0.901415, 0.0230645
20000, 0.0279543, 34.6885, 0.899906, 0.021618
22000, 0.0261707, 32.4753, 0.9213, 0.0160964
23000, 0.0258594, 32.0889, 0.921953, 0.0161928
24000, 0.0255119, 31.6577, 0.926331, 0.0158214
26000, 0.0240302, 29.8191, 0.933195, 0.0145998
27000, 0.0239492, 29.7185, 0.935324, 0.0142579
28000, 0.0239038, 29.6622, 0.937999, 0.0138873
29000, 0.0238844, 29.6381, 0.940447, 0.0135184
31000, 0.0229464, 28.4741, 0.941337, 0.0127271
32000, 0.0228656, 28.3739, 0.942006, 0.012614
33000, 0.0228421, 28.3448, 0.942753, 0.0125023
35000, 0.0225488, 27.9809, 0.942838, 0.0120903
36000, 0.022495, 27.914, 0.943244, 0.0120696
37000, 0.0224553, 27.8648, 0.943574, 0.0120249
38000, 0.0224269, 27.8295, 0.943884, 0.0119744
39000, 0.0224111, 27.81, 0.944106, 0.0119679
41000, 0.0222625, 27.6255, 0.944397, 0.0116913
42000, 0.0222407, 27.5985, 0.944571, 0.0116964
43000, 0.0222192, 27.5718, 0.944748, 0.0117013
44000, 0.0222015, 27.5498, 0.944824, 0.0116959
45000, 0.0221944, 27.541, 0.944735, 0.0117096
47000, 0.0220767, 27.395, 0.944975, 0.0115539
48000, 0.0220639, 27.379, 0.945113, 0.0115653
49000, 0.022054, 27.3668, 0.944901, 0.0115881
51000, 0.0219856, 27.2819, 0.945156, 0.0115401
52000, 0.0219855, 27.2818, 0.945079, 0.0115786
54000, 0.0219432, 27.2294, 0.945071, 0.0115539
56000, 0.0219231, 27.2043, 0.945043, 0.0115631
58000, 0.0219029, 27.1793, 0.945083, 0.0115442
60000, 0.0218826, 27.1541, 0.945188, 0.011518
62000, 0.0218631, 27.13, 0.945449, 0.0114878
64000, 0.0218458, 27.1085, 0.945534, 0.0114781
66000, 0.0218286, 27.0871, 0.945617, 0.0114444
68000, 0.0218122, 27.0667, 0.945777, 0.0114028
70000, 0.0217992, 27.0506, 0.946014, 0.0113648
72000, 0.0217857, 27.0338, 0.946243, 0.0113444
74000, 0.021777, 27.0231, 0.946462, 0.0113138
76000, 0.0217666, 27.0101, 0.946688, 0.011296
78000, 0.0217542, 26.9948, 0.946908, 0.0112719
80000, 0.0217466, 26.9853, 0.947247, 0.0112475
82000, 0.0217376, 26.9741, 0.947547, 0.0112219
84000, 0.021731, 26.9659, 0.947906, 0.0112133
86000, 0.0217231, 26.9562, 0.948362, 0.0112012
88000, 0.0217084, 26.9379, 0.948787, 0.011183
90000, 0.0216985, 26.9256, 0.949161, 0.0111687
92000, 0.0216952, 26.9216, 0.949554, 0.0111535
94000, 0.021688, 26.9126, 0.949857, 0.011141
96000, 0.0216793, 26.9019, 0.950251, 0.0111212
98000, 0.0216739, 26.8951, 0.950642, 0.0111029
100000, 0.0216722, 26.893, 0.950966, 0.011097
102000, 0.0216661, 26.8854, 0.951352, 0.0110871
104000, 0.021659, 26.8766, 0.951656, 0.011074
106000, 0.0216568, 26.874, 0.951891, 0.0110664
108000, 0.02165, 26.8655, 0.952221, 0.0110493
110000, 0.0216406, 26.8539, 0.952539, 0.0110356
112000, 0.0216305, 26.8413, 0.952878, 0.0110068
114000, 0.0216201, 26.8284, 0.953267, 0.0109849
116000, 0.0216146, 26.8216, 0.953614, 0.0109662
118000, 0.0216068, 26.8119, 0.954053, 0.0109449
120000, 0.0215941, 26.7962, 0.954474, 0.0109317
122000, 0.0215798, 26.7783, 0.954918, 0.0108969
124000, 0.0215709, 26.7674, 0.955324, 0.0108706
126000, 0.0215676, 26.7632, 0.955617, 0.0108599
128000, 0.0215646, 26.7595, 0.955849, 0.010853
130000, 0.0215561, 26.7489, 0.955969, 0.0108419
132000, 0.0215532, 26.7454, 0.956151, 0.0108157
134000, 0.0215485, 26.7395, 0.956306, 0.0107897
136000, 0.0215472, 26.7379, 0.956414, 0.010767
138000, 0.0215435, 26.7333, 0.956457, 0.0107409
140000, 0.0215424, 26.732, 0.956513, 0.010722
142000, 0.0215396, 26.7285, 0.956631, 0.0107045
144000, 0.0215393, 26.7281, 0.956889, 0.0106764
146000, 0.0215393, 26.7281, 0.957052, 0.0106578
