epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0363573, 45.1157, 0.825077, 0.0216796
2000, 0.0344432, 42.7406, 0.860013, 0.0195933
3000, 0.0325567, 40.3996, 0.883052, 0.0168868
4000, 0.0314555, 39.0331, 0.895221, 0.0160169
5000, 0.0308176, 38.2416, 0.903606, 0.0157502
6000, 0.0303608, 37.6747, 0.906416, 0.0167334
7000, 0.0301113, 37.3651, 0.905278, 0.0180192
8000, 0.0299044, 37.1084, 0.904467, 0.0189487
9000, 0.0297529, 36.9203, 0.904307, 0.0198013
10000, 0.0297111, 36.8685, 0.904149, 0.0212926
12000, 0.0286196, 35.5141, 0.925791, 0.0152475
13000, 0.028248, 35.0529, 0.92731, 0.0158853
14000, 0.0279785, 34.7185, 0.926965, 0.0164664
15000, 0.0278305, 34.5349, 0.92651, 0.0168631
16000, 0.0277933, 34.4887, 0.926034, 0.0173127
18000, 0.0272616, 33.829, 0.934908, 0.014938
19000, 0.0271422, 33.6807, 0.93565, 0.0149485
20000, 0.0270504, 33.5669, 0.936113, 0.0149971
21000, 0.0269848, 33.4855, 0.936148, 0.0151421
22000, 0.0269495, 33.4417, 0.935937, 0.0154116
24000, 0.0266959, 33.1269, 0.939684, 0.0145861
25000, 0.0266307, 33.046, 0.939955, 0.0146313
26000, 0.0265866, 32.9914, 0.939851, 0.0147368
27000, 0.0265605, 32.959, 0.939643, 0.0149359
28000, 0.026551, 32.9471, 0.939267, 0.0152032
30000, 0.0263487, 32.6961, 0.94185, 0.014601
31000, 0.0263008, 32.6367, 0.941834, 0.0146758
32000, 0.0262731, 32.6022, 0.941653, 0.0148187
33000, 0.0262614, 32.5877, 0.941286, 0.015042
35000, 0.0261166, 32.408, 0.942688, 0.0146929
36000, 0.0260753, 32.3569, 0.942572, 0.0148095
37000, 0.026055, 32.3317, 0.942468, 0.0149474
38000, 0.0260472, 32.322, 0.942001, 0.0152189
40000, 0.0259034, 32.1435, 0.943396, 0.0147961
41000, 0.0258736, 32.1066, 0.943175, 0.0149535
42000, 0.0258594, 32.089, 0.942617, 0.015197
44000, 0.0257644, 31.971, 0.943492, 0.014942
45000, 0.0257445, 31.9463, 0.943083, 0.0151093
46000, 0.0257354, 31.9351, 0.942698, 0.0153274
48000, 0.0256482, 31.8269, 0.943396, 0.0150839
49000, 0.0256345, 31.8099, 0.942971, 0.0152273
50000, 0.025633, 31.8079, 0.942445, 0.0155123
52000, 0.0255464, 31.7005, 0.943101, 0.0152183
53000, 0.0255403, 31.6929, 0.942649, 0.0154235
55000, 0.025476, 31.6132, 0.942819, 0.0153881
57000, 0.0254433, 31.5725, 0.942636, 0.0154534
59000, 0.0254146, 31.537, 0.942526, 0.0154777
61000, 0.0253926, 31.5096, 0.942467, 0.015474
63000, 0.0253698, 31.4813, 0.942436, 0.0154996
65000, 0.0253514, 31.4586, 0.942289, 0.0155553
67000, 0.0253346, 31.4377, 0.942255, 0.0156048
69000, 0.0253212, 31.4211, 0.94207, 0.0156712
71000, 0.0253104, 31.4076, 0.941855, 0.0157611
73000, 0.0252945, 31.388, 0.941655, 0.0158278
75000, 0.0252814, 31.3717, 0.941747, 0.015798
77000, 0.0252693, 31.3567, 0.941869, 0.0157647
79000, 0.0252547, 31.3386, 0.941829, 0.015804
81000, 0.0252394, 31.3196, 0.941818, 0.0158308
