epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0362173, 44.942, 0.936041, 0.0217499
2000, 0.033905, 42.0728, 0.940512, 0.0208719
3000, 0.032178, 39.9297, 0.941585, 0.0215702
4000, 0.0312218, 38.7431, 0.940416, 0.0222717
5000, 0.0306334, 38.0129, 0.939632, 0.0227574
6000, 0.0299682, 37.1875, 0.940042, 0.0225305
7000, 0.0291153, 36.1291, 0.942629, 0.0208268
8000, 0.0285051, 35.372, 0.945255, 0.0193299
9000, 0.0279488, 34.6817, 0.946837, 0.0185446
10000, 0.0275212, 34.151, 0.947116, 0.0184658
11000, 0.0273737, 33.968, 0.946253, 0.0189564
13000, 0.0265067, 32.8922, 0.952333, 0.0163941
14000, 0.0264622, 32.837, 0.951721, 0.0166606
16000, 0.026249, 32.5723, 0.953902, 0.0160993
17000, 0.0261678, 32.4716, 0.953956, 0.016074
18000, 0.0261131, 32.4038, 0.953834, 0.0160845
19000, 0.0260811, 32.3641, 0.953517, 0.0161325
20000, 0.0260668, 32.3463, 0.95306, 0.0162837
22000, 0.0259874, 32.2478, 0.954562, 0.016001
23000, 0.0259266, 32.1723, 0.954672, 0.0159375
24000, 0.025883, 32.1182, 0.954701, 0.0158932
25000, 0.0258438, 32.0696, 0.954662, 0.0158519
26000, 0.0258255, 32.0469, 0.954418, 0.0158866
27000, 0.0258182, 32.0377, 0.954127, 0.0159686
29000, 0.0257662, 31.9733, 0.955454, 0.0157169
30000, 0.0257082, 31.9013, 0.955648, 0.015605
31000, 0.0256645, 31.8471, 0.955703, 0.0155291
32000, 0.0256336, 31.8088, 0.955783, 0.015473
33000, 0.025606, 31.7745, 0.955658, 0.0154503
34000, 0.0255991, 31.7659, 0.955479, 0.0155105
36000, 0.0255571, 31.7138, 0.956254, 0.0153591
37000, 0.025495, 31.6367, 0.956522, 0.0152497
38000, 0.0254489, 31.5795, 0.956611, 0.0151779
39000, 0.0254168, 31.5397, 0.956637, 0.0151225
40000, 0.0253949, 31.5126, 0.956638, 0.0151348
41000, 0.0253911, 31.5078, 0.956372, 0.0151692
43000, 0.0253456, 31.4513, 0.956807, 0.0151038
44000, 0.0252937, 31.387, 0.956809, 0.0150463
45000, 0.0252465, 31.3283, 0.957046, 0.0149601
46000, 0.0252028, 31.2741, 0.957067, 0.0149505
47000, 0.0251592, 31.2201, 0.957128, 0.0149726
48000, 0.0251079, 31.1564, 0.957003, 0.015052
49000, 0.0250563, 31.0924, 0.95703, 0.0150898
50000, 0.0250023, 31.0253, 0.957002, 0.0151662
51000, 0.0249506, 30.9612, 0.956778, 0.0152684
52000, 0.0249002, 30.8986, 0.956327, 0.0155117
53000, 0.0248632, 30.8527, 0.955358, 0.015985
54000, 0.0248455, 30.8308, 0.953927, 0.0166684
56000, 0.0245376, 30.4487, 0.957613, 0.014613
57000, 0.0245108, 30.4154, 0.95735, 0.0147237
58000, 0.024504, 30.407, 0.957024, 0.0148779
60000, 0.0243268, 30.1871, 0.957409, 0.0145318
61000, 0.0243142, 30.1715, 0.957368, 0.0144833
62000, 0.0243108, 30.1673, 0.95739, 0.0145162
64000, 0.024216, 30.0496, 0.957308, 0.0145685
65000, 0.0242123, 30.0451, 0.957093, 0.014561
66000, 0.0242105, 30.0428, 0.957179, 0.0145373
68000, 0.0241609, 29.9812, 0.956501, 0.014716
70000, 0.0241005, 29.9064, 0.955915, 0.0148524
72000, 0.0240757, 29.8756, 0.956, 0.0149615
74000, 0.0240757, 29.8756, 0.955941, 0.0150284
