epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0393588, 48.8403, 0.760065, 0.0409752
2000, 0.0378761, 47.0004, 0.751904, 0.0708748
4000, 0.0368434, 45.719, 0.748233, 0.0755408
6000, 0.036821, 45.6912, 0.769338, 0.0384273
8000, 0.0367163, 45.5612, 0.789183, 0.0228444
10000, 0.0364548, 45.2368, 0.796261, 0.0214932
12000, 0.036122, 44.8237, 0.79803, 0.0214618
14000, 0.0358067, 44.4326, 0.798566, 0.0215144
16000, 0.035508, 44.0619, 0.798829, 0.0215689
18000, 0.0352093, 43.6912, 0.799135, 0.0215712
20000, 0.0349512, 43.3709, 0.799512, 0.0215456
22000, 0.0347345, 43.1021, 0.799968, 0.0215114
24000, 0.0345476, 42.8701, 0.800581, 0.0214658
26000, 0.0344064, 42.6949, 0.801291, 0.0214263
28000, 0.0342868, 42.5464, 0.80208, 0.021353
30000, 0.034195, 42.4326, 0.802707, 0.0212937
32000, 0.0341281, 42.3496, 0.803176, 0.0212361
34000, 0.034082, 42.2924, 0.803528, 0.0212025
36000, 0.034035, 42.2341, 0.803858, 0.0211659
38000, 0.0339919, 42.1806, 0.804214, 0.0211454
40000, 0.0339349, 42.1099, 0.804526, 0.0211196
42000, 0.0338819, 42.0441, 0.804972, 0.021098
44000, 0.0338189, 41.9659, 0.805295, 0.0210766
46000, 0.0337403, 41.8683, 0.805769, 0.0210371
48000, 0.0336409, 41.745, 0.806628, 0.02098
50000, 0.0335154, 41.5893, 0.80768, 0.0209112
52000, 0.0333454, 41.3783, 0.809003, 0.020801
54000, 0.0331772, 41.1696, 0.810579, 0.0206718
56000, 0.0329867, 40.9332, 0.812567, 0.0205022
58000, 0.0327815, 40.6786, 0.815253, 0.0202853
60000, 0.0325547, 40.3971, 0.818374, 0.0200386
62000, 0.0323062, 40.0887, 0.822077, 0.0197725
64000, 0.0320448, 39.7644, 0.826584, 0.0195031
66000, 0.0317772, 39.4324, 0.831681, 0.0192263
68000, 0.0315116, 39.1027, 0.837265, 0.0189298
70000, 0.0312527, 38.7815, 0.842706, 0.0186499
72000, 0.0309959, 38.4628, 0.848064, 0.0183791
74000, 0.0307858, 38.2021, 0.852651, 0.0181733
76000, 0.0305962, 37.9668, 0.85706, 0.0179855
78000, 0.0304054, 37.7301, 0.861251, 0.0177941
80000, 0.0302286, 37.5107, 0.865274, 0.0176199
82000, 0.0300626, 37.3046, 0.869066, 0.0174558
84000, 0.0299111, 37.1167, 0.872821, 0.0172975
86000, 0.0297482, 36.9145, 0.876765, 0.0171095
88000, 0.0295778, 36.7031, 0.880796, 0.0168918
90000, 0.0293992, 36.4815, 0.884798, 0.0166356
92000, 0.0292414, 36.2857, 0.888637, 0.0163786
94000, 0.0290973, 36.1069, 0.892527, 0.0161129
96000, 0.0289707, 35.9497, 0.896118, 0.0158453
98000, 0.0287901, 35.7257, 0.899756, 0.0155712
100000, 0.0285941, 35.4824, 0.903081, 0.015316
102000, 0.0284096, 35.2534, 0.906069, 0.0150949
104000, 0.0282705, 35.0809, 0.908628, 0.0149345
106000, 0.0281694, 34.9554, 0.910595, 0.0148578
108000, 0.0280778, 34.8418, 0.912046, 0.0148129
110000, 0.0280369, 34.7909, 0.91315, 0.014781
112000, 0.0279998, 34.745, 0.914083, 0.0147644
114000, 0.0279769, 34.7165, 0.914746, 0.0147714
116000, 0.0279571, 34.6919, 0.915285, 0.0147874
118000, 0.0279496, 34.6827, 0.915723, 0.0148143
120000, 0.0279465, 34.6788, 0.916003, 0.0148586
122000, 0.0279465, 34.6788, 0.916169, 0.0149028
