epoch, stepParameter
1000, 0.11
2000, 0.121
3000, 0.1331
4000, 0.14641
5000, 0.161051
6000, 0.177156
7000, 0.194872
8000, 0.214359
9000, 0.235795
10000, 0.259374
11000, 0.285312
12000, 0.313843
13000, 0.345227
14000, 0.37975
15000, 0.417725
16000, 0.208862
17000, 0.229749
18000, 0.114874
19000, 0.126362
20000, 0.138998
21000, 0.152898
22000, 0.168188
23000, 0.1
24000, 0.11
25000, 0.121
26000, 0.1331
27000, 0.14641
28000, 0.161051
29000, 0.1
30000, 0.11
31000, 0.121
32000, 0.1331
33000, 0.14641
34000, 0.161051
35000, 0.1
36000, 0.11
37000, 0.121
38000, 0.1331
39000, 0.14641
40000, 0.161051
41000, 0.1
42000, 0.11
43000, 0.121
44000, 0.1331
45000, 0.1
46000, 0.11
47000, 0.121
48000, 0.1331
49000, 0.1
50000, 0.11
51000, 0.121
52000, 0.1
53000, 0.11
54000, 0.121
55000, 0.1
56000, 0.11
57000, 0.121
58000, 0.1
59000, 0.11
60000, 0.121
61000, 0.1
62000, 0.11
63000, 0.121
64000, 0.1
65000, 0.11
66000, 0.121
67000, 0.1
68000, 0.11
69000, 0.121
70000, 0.1
71000, 0.11
72000, 0.121
73000, 0.1
74000, 0.11
75000, 0.121
76000, 0.1
77000, 0.11
78000, 0.121
79000, 0.1
80000, 0.11
81000, 0.121
82000, 0.1
83000, 0.11
84000, 0.121
85000, 0.1
86000, 0.11
87000, 0.121
88000, 0.1
89000, 0.11
90000, 0.121
91000, 0.1
92000, 0.11
93000, 0.121
94000, 0.1
95000, 0.11
96000, 0.121
97000, 0.1
98000, 0.11
99000, 0.121
100000, 0.1
101000, 0.11
102000, 0.121
103000, 0.1
104000, 0.11
105000, 0.121
106000, 0.1
107000, 0.11
108000, 0.121
109000, 0.1
110000, 0.11
111000, 0.121
112000, 0.1
113000, 0.11
114000, 0.121
115000, 0.1
116000, 0.11
117000, 0.121
118000, 0.1331
119000, 0.1
120000, 0.11
121000, 0.121
122000, 0.1331
123000, 0.1
124000, 0.11
125000, 0.121
126000, 0.1331
127000, 0.1
128000, 0.11
129000, 0.121
130000, 0.1331
131000, 0.14641
132000, 0.1
133000, 0.11
134000, 0.121
135000, 0.1331
136000, 0.14641
137000, 0.1
138000, 0.11
139000, 0.121
140000, 0.1331
141000, 0.14641
142000, 0.1
143000, 0.11
144000, 0.121
145000, 0.1331
146000, 0.14641
147000, 0.1
148000, 0.11
149000, 0.121
150000, 0.1331
151000, 0.14641
152000, 0.1
153000, 0.11
154000, 0.121
155000, 0.1331
156000, 0.14641
157000, 0.161051
158000, 0.1
159000, 0.11
160000, 0.121
161000, 0.1331
162000, 0.14641
163000, 0.161051
164000, 0.1
165000, 0.11
166000, 0.121
167000, 0.1331
168000, 0.14641
169000, 0.161051
170000, 0.1
171000, 0.11
172000, 0.121
173000, 0.1331
174000, 0.14641
175000, 0.161051
176000, 0.1
177000, 0.11
178000, 0.121
179000, 0.1331
180000, 0.14641
181000, 0.161051
182000, 0.1
183000, 0.11
184000, 0.121
185000, 0.1331
186000, 0.14641
187000, 0.161051
188000, 0.1
189000, 0.11
190000, 0.121
191000, 0.1331
192000, 0.14641
193000, 0.161051
194000, 0.1
195000, 0.11
196000, 0.121
197000, 0.1331
198000, 0.14641
199000, 0.161051
200000, 0.1
201000, 0.11
202000, 0.121
203000, 0.1331
204000, 0.14641
205000, 0.161051
206000, 0.1
207000, 0.11
208000, 0.121
209000, 0.1331
210000, 0.14641
211000, 0.1
212000, 0.11
213000, 0.121
214000, 0.1331
215000, 0.14641
216000, 0.1
217000, 0.11
218000, 0.121
219000, 0.1331
220000, 0.14641
221000, 0.1
222000, 0.11
223000, 0.121
224000, 0.1331
225000, 0.14641
226000, 0.1
227000, 0.11
228000, 0.121
229000, 0.1331
230000, 0.14641
231000, 0.1
232000, 0.11
233000, 0.121
234000, 0.1331
235000, 0.14641
236000, 0.1
237000, 0.11
238000, 0.121
239000, 0.1331
240000, 0.14641
241000, 0.161051
242000, 0.1
243000, 0.11
244000, 0.121
245000, 0.1331
246000, 0.14641
247000, 0.161051
248000, 0.1
249000, 0.11
250000, 0.121
251000, 0.1331
252000, 0.14641
253000, 0.161051
254000, 0.1
255000, 0.11
256000, 0.121
257000, 0.1331
258000, 0.14641
259000, 0.161051
260000, 0.1
261000, 0.11
262000, 0.121
263000, 0.1331
264000, 0.14641
265000, 0.161051
266000, 0.1
267000, 0.11
268000, 0.121
269000, 0.1331
270000, 0.14641
271000, 0.161051
272000, 0.177156
273000, 0.1
274000, 0.11
275000, 0.121
276000, 0.1331
277000, 0.14641
278000, 0.161051
279000, 0.177156
280000, 0.1
281000, 0.11
282000, 0.121
283000, 0.1331
284000, 0.14641
285000, 0.161051
286000, 0.177156
287000, 0.1
288000, 0.11
289000, 0.121
290000, 0.1331
291000, 0.14641
292000, 0.161051
293000, 0.177156
294000, 0.1
295000, 0.11
296000, 0.121
297000, 0.1331
298000, 0.14641
299000, 0.161051
300000, 0.177156
301000, 0.1
302000, 0.11
303000, 0.121
304000, 0.1331
305000, 0.14641
306000, 0.161051
307000, 0.177156
308000, 0.1
309000, 0.11
310000, 0.121
311000, 0.1331
312000, 0.14641
313000, 0.161051
314000, 0.177156
315000, 0.1
316000, 0.11
317000, 0.121
318000, 0.1331
319000, 0.14641
320000, 0.161051
321000, 0.177156
322000, 0.1
323000, 0.1
