epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0379987, 47.1525, 0.86165, 0.0326934
2000, 0.0363906, 45.1571, 0.874355, 0.0312296
3000, 0.0355464, 44.1096, 0.881108, 0.031582
4000, 0.0351122, 43.5708, 0.885918, 0.0317615
5000, 0.0349629, 43.3854, 0.888463, 0.0322066
6000, 0.0349609, 43.3829, 0.888644, 0.0329564
8000, 0.0347044, 43.0647, 0.90349, 0.0290373
10000, 0.03466, 43.0096, 0.904968, 0.0289774
12000, 0.0346362, 42.9801, 0.906059, 0.028962
14000, 0.0346256, 42.9669, 0.906832, 0.0289748
16000, 0.034615, 42.9537, 0.907432, 0.028956
18000, 0.0346031, 42.9389, 0.908035, 0.0289118
20000, 0.0345836, 42.9148, 0.90862, 0.0288386
22000, 0.0345653, 42.8921, 0.909232, 0.0287694
24000, 0.0345251, 42.8423, 0.909978, 0.0286104
26000, 0.0344778, 42.7835, 0.910808, 0.0284265
28000, 0.0344205, 42.7124, 0.911775, 0.0282239
29000, 0.0344167, 42.7077, 0.909241, 0.0292423
30000, 0.0343911, 42.6759, 0.90731, 0.0300357
31000, 0.0343482, 42.6227, 0.905993, 0.0305969
32000, 0.0343093, 42.5744, 0.905312, 0.0309409
33000, 0.0342989, 42.5615, 0.905183, 0.0310686
35000, 0.033927, 42.1, 0.919059, 0.0268609
36000, 0.0339097, 42.0785, 0.917197, 0.0277879
38000, 0.0337939, 41.9349, 0.921108, 0.0266104
40000, 0.0337452, 41.8745, 0.921611, 0.0265282
42000, 0.0337027, 41.8217, 0.922284, 0.0264097
44000, 0.0336612, 41.7702, 0.922793, 0.0263063
46000, 0.033627, 41.7278, 0.923003, 0.0262207
48000, 0.033595, 41.688, 0.923441, 0.0261241
50000, 0.0335634, 41.6489, 0.923873, 0.0260156
52000, 0.0335303, 41.6078, 0.924237, 0.0259145
54000, 0.0335003, 41.5705, 0.924636, 0.0257967
56000, 0.0334708, 41.534, 0.924977, 0.0257013
58000, 0.0334441, 41.5008, 0.925156, 0.0256051
60000, 0.0334151, 41.4648, 0.925568, 0.0254901
62000, 0.0333866, 41.4294, 0.925869, 0.0253775
64000, 0.0333553, 41.3906, 0.926356, 0.0252315
66000, 0.0333293, 41.3583, 0.926513, 0.0251269
68000, 0.0333054, 41.3287, 0.926761, 0.0250103
70000, 0.0332816, 41.2991, 0.927099, 0.0248908
72000, 0.0332588, 41.2708, 0.927253, 0.0247854
74000, 0.0332362, 41.2428, 0.927482, 0.0246871
76000, 0.0332132, 41.2143, 0.927823, 0.0245504
78000, 0.0331933, 41.1895, 0.928072, 0.0244385
80000, 0.0331762, 41.1684, 0.928237, 0.0243427
82000, 0.0331605, 41.1489, 0.928559, 0.0242335
84000, 0.0331495, 41.1352, 0.928595, 0.0241685
86000, 0.0331415, 41.1253, 0.928643, 0.0241123
88000, 0.0331353, 41.1176, 0.928653, 0.0240527
90000, 0.0331338, 41.1157, 0.928351, 0.0240547
92000, 0.0331326, 41.1142, 0.928203, 0.0240389
94000, 0.0331325, 41.1141, 0.927862, 0.0240592
96000, 0.0331312, 41.1125, 0.927648, 0.0240398
98000, 0.033131, 41.1122, 0.927544, 0.0240241
100000, 0.033131, 41.1122, 0.92737, 0.0240169
