epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0373771, 46.3813, 0.887669, 0.0202927
2000, 0.0353831, 43.9069, 0.897809, 0.0189595
3000, 0.0336102, 41.7069, 0.913598, 0.0162625
4000, 0.0321975, 39.9539, 0.930481, 0.014005
5000, 0.0306737, 38.0629, 0.94322, 0.0129121
6000, 0.0292633, 36.3128, 0.950765, 0.0126691
7000, 0.0283102, 35.1302, 0.954318, 0.0123941
8000, 0.0273936, 33.9927, 0.956861, 0.0118966
9000, 0.0267405, 33.1822, 0.957952, 0.0117461
10000, 0.026224, 32.5414, 0.959943, 0.012069
11000, 0.0259371, 32.1853, 0.959853, 0.0122042
12000, 0.0255528, 31.7084, 0.959594, 0.0121512
13000, 0.0251253, 31.1779, 0.959063, 0.0119503
14000, 0.0248357, 30.8187, 0.957626, 0.0117079
15000, 0.0246796, 30.6249, 0.955943, 0.011468
16000, 0.0245233, 30.4309, 0.95503, 0.0112916
17000, 0.0243924, 30.2685, 0.954545, 0.0112469
18000, 0.0243181, 30.1763, 0.953506, 0.0113707
19000, 0.0243022, 30.1566, 0.952044, 0.0115937
23000, 0.0242092, 30.0412, 0.955823, 0.0115851
24000, 0.0241631, 29.984, 0.956532, 0.0116562
26000, 0.023647, 29.3436, 0.956869, 0.0118205
28000, 0.023289, 28.8994, 0.957166, 0.0121527
29000, 0.0232797, 28.8877, 0.957513, 0.0121189
31000, 0.0230981, 28.6624, 0.957522, 0.0122834
32000, 0.0230948, 28.6583, 0.957438, 0.0121815
34000, 0.0230388, 28.5888, 0.957373, 0.0123631
35000, 0.0230367, 28.5862, 0.957701, 0.0122876
37000, 0.0230367, 28.5862, 0.957781, 0.012234
