epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.037263, 46.2397, 0.74658, 0.0246359
2000, 0.0350145, 43.4494, 0.763808, 0.0237629
3000, 0.0328723, 40.7912, 0.783308, 0.0240497
4000, 0.0318604, 39.5356, 0.798069, 0.026018
5000, 0.031414, 38.9816, 0.803373, 0.0271722
6000, 0.0312852, 38.8218, 0.804948, 0.0276547
7000, 0.0312771, 38.8118, 0.805393, 0.0274314
8000, 0.0312509, 38.7792, 0.804559, 0.0269324
9000, 0.0312482, 38.7758, 0.802451, 0.026905
11000, 0.0293681, 36.4429, 0.819455, 0.0220043
13000, 0.0290972, 36.1067, 0.820416, 0.0215726
14000, 0.0290913, 36.0993, 0.819364, 0.0217069
16000, 0.02892, 35.8868, 0.819901, 0.0214505
18000, 0.0288509, 35.8011, 0.820041, 0.021398
20000, 0.0287727, 35.7041, 0.82057, 0.0213434
22000, 0.0286823, 35.5918, 0.821656, 0.0212491
23000, 0.0286651, 35.5706, 0.822628, 0.0213285
24000, 0.0286451, 35.5457, 0.822978, 0.0216625
26000, 0.0282596, 35.0673, 0.825965, 0.021285
28000, 0.0281325, 34.9096, 0.826966, 0.0213738
30000, 0.0280154, 34.7643, 0.828415, 0.0214673
32000, 0.0278902, 34.6089, 0.830056, 0.0215384
34000, 0.0277816, 34.4742, 0.830909, 0.0215654
36000, 0.027705, 34.3791, 0.831756, 0.0215842
38000, 0.0276379, 34.2959, 0.832633, 0.0216055
40000, 0.0275762, 34.2193, 0.833555, 0.0216263
42000, 0.0275206, 34.1503, 0.834334, 0.021657
44000, 0.027467, 34.0838, 0.835148, 0.0216772
46000, 0.0274172, 34.022, 0.836009, 0.0216843
48000, 0.0273661, 33.9586, 0.83682, 0.0216904
50000, 0.0273098, 33.8888, 0.837727, 0.021708
52000, 0.0272326, 33.7929, 0.838308, 0.0217399
54000, 0.0271353, 33.6722, 0.838836, 0.0217755
56000, 0.0270185, 33.5272, 0.838926, 0.0217968
58000, 0.0269162, 33.4003, 0.839069, 0.0218086
60000, 0.0268522, 33.3208, 0.839428, 0.0217949
62000, 0.0268151, 33.2749, 0.840148, 0.021779
64000, 0.0267923, 33.2466, 0.840969, 0.0217438
66000, 0.0267791, 33.2302, 0.841806, 0.0217119
68000, 0.0267692, 33.2179, 0.842619, 0.0216782
70000, 0.0267626, 33.2098, 0.843311, 0.0216703
72000, 0.0267485, 33.1922, 0.843918, 0.0216461
74000, 0.0267293, 33.1683, 0.844454, 0.0216317
76000, 0.0267175, 33.1537, 0.844992, 0.0216163
78000, 0.0267084, 33.1425, 0.845344, 0.0216113
80000, 0.0266933, 33.1237, 0.845632, 0.0216091
82000, 0.0266798, 33.1069, 0.845707, 0.0216236
84000, 0.0266579, 33.0798, 0.845795, 0.021615
86000, 0.0266372, 33.0541, 0.845692, 0.0216248
88000, 0.0266319, 33.0475, 0.845579, 0.0216529
90000, 0.0266203, 33.0331, 0.845455, 0.0216789
92000, 0.026613, 33.0241, 0.845252, 0.0217015
94000, 0.0266111, 33.0217, 0.845154, 0.0217136
96000, 0.0266042, 33.0132, 0.844866, 0.0217316
98000, 0.0265934, 32.9998, 0.844612, 0.0217291
100000, 0.0265838, 32.9879, 0.844315, 0.021731
102000, 0.0265617, 32.9605, 0.844008, 0.0217186
104000, 0.0265482, 32.9436, 0.84382, 0.021697
106000, 0.0265334, 32.9253, 0.843585, 0.021676
108000, 0.0265111, 32.8977, 0.84328, 0.021639
110000, 0.0264748, 32.8526, 0.842919, 0.02158
112000, 0.0264542, 32.827, 0.842669, 0.0215341
114000, 0.0264217, 32.7866, 0.842493, 0.0214716
116000, 0.0263973, 32.7565, 0.842234, 0.0214077
118000, 0.0263648, 32.716, 0.842056, 0.0213459
120000, 0.0263388, 32.6839, 0.841841, 0.0212856
122000, 0.0263141, 32.6532, 0.841808, 0.0212271
124000, 0.026288, 32.6208, 0.841782, 0.0211712
126000, 0.0262661, 32.5937, 0.841595, 0.0211243
128000, 0.026255, 32.5798, 0.841421, 0.0211141
130000, 0.0262454, 32.5679, 0.841289, 0.0211147
132000, 0.0262351, 32.5551, 0.841173, 0.0211144
134000, 0.0262226, 32.5396, 0.841047, 0.021119
136000, 0.0262001, 32.5117, 0.841026, 0.0211194
138000, 0.026168, 32.4719, 0.841058, 0.0211073
140000, 0.0261438, 32.4418, 0.841203, 0.0210976
142000, 0.0261141, 32.405, 0.841495, 0.0210927
144000, 0.0260737, 32.3549, 0.841832, 0.0210842
146000, 0.0260319, 32.303, 0.842167, 0.0210588
148000, 0.0260001, 32.2636, 0.842512, 0.0210557
150000, 0.0259664, 32.2217, 0.842855, 0.0210473
152000, 0.0259344, 32.182, 0.843169, 0.021041
154000, 0.0259089, 32.1504, 0.843678, 0.0210149
156000, 0.0258793, 32.1136, 0.844059, 0.0209948
158000, 0.0258595, 32.0891, 0.844465, 0.0209772
160000, 0.0258332, 32.0564, 0.844816, 0.0209648
162000, 0.0258049, 32.0212, 0.845146, 0.0209399
164000, 0.0257748, 31.9839, 0.845507, 0.0209196
166000, 0.0257447, 31.9466, 0.845819, 0.0209065
