epoch, stepParameter
1000, 0.11
2000, 0.121
3000, 0.1331
4000, 0.14641
5000, 0.161051
6000, 0.177156
7000, 0.194872
8000, 0.214359
9000, 0.107179
10000, 0.117897
11000, 0.129687
12000, 0.0648436
13000, 0.0713279
14000, 0.035664
15000, 0.0392304
16000, 0.0196152
17000, 0.0215767
18000, 0.0107884
19000, 0.0118672
20000, 0.01
21000, 0.011
22000, 0.01
23000, 0.011
24000, 0.01
25000, 0.011
26000, 0.01
27000, 0.011
28000, 0.01
29000, 0.011
30000, 0.01
31000, 0.011
32000, 0.01
33000, 0.011
34000, 0.01
35000, 0.011
36000, 0.01
37000, 0.011
38000, 0.01
39000, 0.011
40000, 0.01
41000, 0.01
