epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0368289, 45.701, 0.845716, 0.0188387
2000, 0.0351163, 43.5758, 0.859834, 0.0198431
3000, 0.0343826, 42.6654, 0.852336, 0.0214353
4000, 0.0340213, 42.217, 0.846646, 0.0214835
5000, 0.0335037, 41.5748, 0.848699, 0.0222184
6000, 0.0332374, 41.2443, 0.847626, 0.0229966
7000, 0.0326745, 40.5458, 0.85663, 0.0217839
8000, 0.0318962, 39.58, 0.865718, 0.0190827
9000, 0.03163, 39.2497, 0.864815, 0.0182534
11000, 0.0290761, 36.0806, 0.894635, 0.0140845
13000, 0.0285415, 35.4172, 0.898286, 0.0135038
15000, 0.0284354, 35.2855, 0.896152, 0.0136432
17000, 0.0283712, 35.2059, 0.894566, 0.0137679
19000, 0.0283277, 35.1518, 0.893273, 0.0138742
21000, 0.0282857, 35.0998, 0.892325, 0.0139245
23000, 0.0282349, 35.0367, 0.891102, 0.0140091
25000, 0.0281625, 34.9468, 0.888806, 0.0142809
27000, 0.0279972, 34.7417, 0.889304, 0.0142463
28000, 0.0279887, 34.7312, 0.88973, 0.0142063
29000, 0.0279511, 34.6845, 0.89188, 0.0140463
30000, 0.0279312, 34.6598, 0.89379, 0.0139786
32000, 0.0268645, 33.3362, 0.90662, 0.0126083
33000, 0.0268493, 33.3173, 0.906313, 0.0127475
35000, 0.0264178, 32.7818, 0.910842, 0.0123106
36000, 0.0264119, 32.7745, 0.910038, 0.0124716
38000, 0.026015, 32.282, 0.914346, 0.0120803
40000, 0.0258448, 32.0708, 0.91602, 0.0119661
42000, 0.0256956, 31.8856, 0.917797, 0.0118348
44000, 0.0255622, 31.7202, 0.919297, 0.0117234
46000, 0.0254415, 31.5704, 0.920595, 0.0116172
48000, 0.0253389, 31.4431, 0.922046, 0.0114988
50000, 0.0252547, 31.3386, 0.923306, 0.0114021
52000, 0.0251839, 31.2507, 0.924526, 0.0113136
54000, 0.0251217, 31.1735, 0.925618, 0.0112322
56000, 0.0250707, 31.1102, 0.926592, 0.0111684
58000, 0.0250252, 31.0538, 0.927531, 0.0111019
60000, 0.0249878, 31.0074, 0.928246, 0.0110331
62000, 0.0249524, 30.9635, 0.928938, 0.0109688
64000, 0.0249204, 30.9237, 0.929615, 0.0109119
66000, 0.0248928, 30.8895, 0.930328, 0.0108688
68000, 0.0248659, 30.8561, 0.9309, 0.0108204
70000, 0.0248422, 30.8267, 0.93134, 0.0107804
72000, 0.0248209, 30.8002, 0.931691, 0.01073
74000, 0.0247978, 30.7716, 0.932237, 0.0106652
76000, 0.024782, 30.752, 0.932716, 0.0106166
78000, 0.0247662, 30.7324, 0.933167, 0.0105689
80000, 0.0247539, 30.7171, 0.933576, 0.010533
82000, 0.0247422, 30.7026, 0.933955, 0.0105003
84000, 0.0247318, 30.6897, 0.934287, 0.0104751
86000, 0.0247205, 30.6757, 0.934612, 0.0104486
88000, 0.0247096, 30.6622, 0.934848, 0.010421
90000, 0.024702, 30.6528, 0.934943, 0.0104101
92000, 0.0246927, 30.6411, 0.935045, 0.0103952
94000, 0.0246845, 30.631, 0.935212, 0.0103708
96000, 0.0246766, 30.6212, 0.935318, 0.0103548
98000, 0.0246699, 30.6129, 0.93551, 0.0103287
100000, 0.0246621, 30.6032, 0.935652, 0.0103018
102000, 0.0246555, 30.595, 0.935744, 0.0102849
104000, 0.0246504, 30.5887, 0.935828, 0.0102754
106000, 0.0246464, 30.5837, 0.935802, 0.0102675
108000, 0.0246423, 30.5787, 0.935818, 0.0102606
110000, 0.0246398, 30.5755, 0.935839, 0.010252
112000, 0.0246368, 30.5718, 0.935982, 0.0102311
114000, 0.0246312, 30.5648, 0.936133, 0.0102045
116000, 0.0246269, 30.5595, 0.936325, 0.0101728
118000, 0.0246233, 30.555, 0.936538, 0.0101525
120000, 0.0246199, 30.5509, 0.936734, 0.0101405
122000, 0.0246177, 30.5481, 0.936849, 0.0101307
124000, 0.0246155, 30.5454, 0.936986, 0.0101249
126000, 0.0246137, 30.5431, 0.937127, 0.0101126
128000, 0.0246107, 30.5394, 0.937337, 0.010093
130000, 0.0246091, 30.5374, 0.937472, 0.010079
132000, 0.0246082, 30.5363, 0.937661, 0.01006
134000, 0.024608, 30.5361, 0.937884, 0.0100352
136000, 0.0246059, 30.5335, 0.93804, 0.0100103
138000, 0.0246059, 30.5335, 0.938141, 0.0100021
