epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0384154, 47.6697, 0.87417, 0.031943
2000, 0.0367121, 45.5561, 0.881537, 0.0289115
3000, 0.0359745, 44.6408, 0.891346, 0.0261483
4000, 0.0357368, 44.3458, 0.899865, 0.0239872
5000, 0.0355533, 44.118, 0.911468, 0.0218694
6000, 0.0349762, 43.402, 0.933533, 0.0197984
7000, 0.0348531, 43.2492, 0.944801, 0.0192303
8000, 0.0346764, 43.03, 0.950793, 0.019443
9000, 0.0344003, 42.6874, 0.951812, 0.020181
10000, 0.0341741, 42.4066, 0.956696, 0.0189231
11000, 0.0338939, 42.0589, 0.95959, 0.0184888
12000, 0.0336205, 41.7197, 0.960354, 0.0188248
13000, 0.0332826, 41.3003, 0.960047, 0.0196353
14000, 0.0328796, 40.8002, 0.959032, 0.020865
15000, 0.0324508, 40.2682, 0.957343, 0.0226092
16000, 0.0320718, 39.7979, 0.955022, 0.025013
17000, 0.031792, 39.4506, 0.952335, 0.0279483
18000, 0.0315834, 39.1918, 0.949742, 0.0309381
19000, 0.0313717, 38.9292, 0.947205, 0.0336002
20000, 0.0312883, 38.8257, 0.944571, 0.0356463
21000, 0.0311478, 38.6513, 0.94128, 0.0377492
22000, 0.0308731, 38.3104, 0.938252, 0.0395689
23000, 0.0307904, 38.2078, 0.934903, 0.0412985
27000, 0.0307856, 38.2019, 0.937146, 0.0213355
29000, 0.0306489, 38.0323, 0.935245, 0.0219323
31000, 0.0306489, 38.0323, 0.934783, 0.0220521
