epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.0364088, 45.1797, 0.873391, 0.0294201
2000, 0.0346279, 42.9698, 0.884055, 0.0269728
3000, 0.0331825, 41.1761, 0.892978, 0.025037
4000, 0.0320236, 39.7381, 0.896243, 0.0240482
5000, 0.0312797, 38.8149, 0.897929, 0.0234528
6000, 0.0303972, 37.7199, 0.904458, 0.0226783
7000, 0.0298072, 36.9878, 0.909957, 0.0216197
8000, 0.0295289, 36.6424, 0.913979, 0.0204307
9000, 0.0293939, 36.4749, 0.91686, 0.0198759
10000, 0.0291947, 36.2277, 0.920225, 0.0193918
11000, 0.0289447, 35.9175, 0.923844, 0.0190908
12000, 0.0285037, 35.3703, 0.92782, 0.0190221
13000, 0.0275544, 34.1923, 0.933142, 0.01917
14000, 0.0269466, 33.438, 0.936927, 0.0196
15000, 0.026469, 32.8454, 0.94091, 0.0181117
16000, 0.0261412, 32.4387, 0.94497, 0.0159411
18000, 0.0254583, 31.5912, 0.949915, 0.0137438
19000, 0.0252268, 31.304, 0.951382, 0.0132847
20000, 0.0251429, 31.1998, 0.952648, 0.0129923
24000, 0.0251153, 31.1656, 0.95029, 0.0129927
26000, 0.0247165, 30.6708, 0.950105, 0.013087
28000, 0.0244929, 30.3932, 0.950634, 0.0131197
30000, 0.0244929, 30.3932, 0.951108, 0.013138
