epoch, rmse, rmse-dn, rsqr, mrse
1000, 0.043288, 53.7161, 0.762467, 0.0410553
2000, 0.0385308, 47.8129, 0.794747, 0.0224219
3000, 0.0370062, 45.921, 0.801949, 0.0198175
4000, 0.0361493, 44.8576, 0.808663, 0.0210377
5000, 0.0355139, 44.0692, 0.81838, 0.0215197
6000, 0.0349402, 43.3573, 0.828562, 0.0213857
7000, 0.0344044, 42.6925, 0.837205, 0.0211144
8000, 0.0338804, 42.0422, 0.845088, 0.0207474
9000, 0.0333383, 41.3695, 0.853464, 0.0202364
10000, 0.0328102, 40.7141, 0.861179, 0.0196481
11000, 0.0323391, 40.1295, 0.86658, 0.018859
12000, 0.0318047, 39.4665, 0.870141, 0.0182029
13000, 0.0312144, 38.734, 0.870593, 0.0185908
14000, 0.0308551, 38.2882, 0.869583, 0.0187266
15000, 0.0306673, 38.055, 0.868948, 0.0180895
16000, 0.0305037, 37.852, 0.868165, 0.0176005
17000, 0.03032, 37.6241, 0.867383, 0.017344
18000, 0.0301196, 37.3754, 0.866935, 0.01727
19000, 0.0299113, 37.117, 0.866832, 0.0173385
20000, 0.0296929, 36.8459, 0.866833, 0.0175334
21000, 0.029442, 36.5346, 0.866763, 0.0178485
22000, 0.0291105, 36.1232, 0.866411, 0.0182891
23000, 0.0287351, 35.6574, 0.866826, 0.0186947
24000, 0.0283003, 35.1178, 0.869422, 0.0187557
25000, 0.0277886, 34.4829, 0.873955, 0.0186433
26000, 0.027402, 34.0031, 0.877642, 0.0185693
27000, 0.027216, 33.7723, 0.879125, 0.018645
28000, 0.0270761, 33.5987, 0.879974, 0.0187843
29000, 0.0268994, 33.3794, 0.881021, 0.018867
30000, 0.0268288, 33.2918, 0.881736, 0.0190297
32000, 0.0256755, 31.8607, 0.908035, 0.0160674
34000, 0.0250244, 31.0528, 0.916672, 0.0153577
35000, 0.0249895, 31.0095, 0.917522, 0.015363
37000, 0.0246184, 30.549, 0.921169, 0.0148073
38000, 0.0245904, 30.5143, 0.921821, 0.0147832
39000, 0.0245826, 30.5046, 0.922209, 0.0147885
41000, 0.024326, 30.1861, 0.923743, 0.0143976
42000, 0.0243152, 30.1727, 0.924324, 0.0143588
43000, 0.024314, 30.1712, 0.924737, 0.0143566
45000, 0.0241307, 29.9438, 0.925337, 0.0141668
46000, 0.0241256, 29.9374, 0.925706, 0.0141301
48000, 0.0240436, 29.8357, 0.926233, 0.0140445
49000, 0.0240402, 29.8315, 0.926428, 0.0140247
50000, 0.02404, 29.8312, 0.926573, 0.0140105
52000, 0.0239912, 29.7707, 0.926908, 0.0139649
53000, 0.0239907, 29.77, 0.927105, 0.0139489
55000, 0.0239599, 29.7318, 0.927364, 0.0139176
57000, 0.023945, 29.7133, 0.927562, 0.0138932
59000, 0.0239306, 29.6955, 0.927742, 0.0138847
61000, 0.0239163, 29.6778, 0.927934, 0.0138697
63000, 0.0239027, 29.6609, 0.928123, 0.0138547
65000, 0.0238894, 29.6444, 0.928319, 0.0138443
66000, 0.0238763, 29.6281, 0.928538, 0.0138334
67000, 0.0238634, 29.6121, 0.928795, 0.0138148
68000, 0.0238502, 29.5957, 0.929039, 0.0137973
69000, 0.0238371, 29.5795, 0.929291, 0.0137816
70000, 0.0238248, 29.5642, 0.929492, 0.0137644
71000, 0.0238127, 29.5492, 0.929708, 0.0137453
72000, 0.0238008, 29.5344, 0.929923, 0.0137213
73000, 0.0237895, 29.5204, 0.930148, 0.0136956
74000, 0.023778, 29.5061, 0.930333, 0.0136745
75000, 0.0237669, 29.4924, 0.930511, 0.0136541
76000, 0.0237561, 29.479, 0.930718, 0.0136362
77000, 0.0237456, 29.4659, 0.930915, 0.0136145
78000, 0.0237352, 29.453, 0.931103, 0.0135933
79000, 0.023725, 29.4404, 0.93131, 0.0135681
80000, 0.0237149, 29.4278, 0.931514, 0.0135403
81000, 0.0237048, 29.4153, 0.931703, 0.0135088
82000, 0.023695, 29.4032, 0.931838, 0.0134905
83000, 0.0236849, 29.3906, 0.931978, 0.0134699
84000, 0.0236746, 29.3778, 0.932119, 0.0134427
85000, 0.0236645, 29.3653, 0.932288, 0.0134117
86000, 0.0236549, 29.3533, 0.932431, 0.0133874
87000, 0.023645, 29.3411, 0.93254, 0.0133733
88000, 0.0236357, 29.3295, 0.932629, 0.0133599
89000, 0.0236261, 29.3176, 0.932731, 0.0133531
90000, 0.0236166, 29.3059, 0.932857, 0.0133419
91000, 0.0236073, 29.2944, 0.93294, 0.013328
92000, 0.0235982, 29.283, 0.933049, 0.0133101
93000, 0.023589, 29.2716, 0.933162, 0.0132957
94000, 0.0235797, 29.2601, 0.933272, 0.0132836
95000, 0.0235705, 29.2487, 0.933396, 0.0132654
96000, 0.0235615, 29.2374, 0.933512, 0.0132437
97000, 0.0235528, 29.2266, 0.933636, 0.0132216
98000, 0.0235441, 29.2159, 0.93374, 0.0132022
99000, 0.0235353, 29.205, 0.933849, 0.0131836
100000, 0.0235265, 29.1941, 0.933949, 0.0131581
101000, 0.0235181, 29.1836, 0.93408, 0.0131306
102000, 0.0235098, 29.1733, 0.934177, 0.0131147
103000, 0.0235012, 29.1627, 0.934288, 0.0130991
104000, 0.0234927, 29.1521, 0.934374, 0.0130817
105000, 0.0234844, 29.1418, 0.934455, 0.013063
106000, 0.023476, 29.1314, 0.934557, 0.0130445
107000, 0.0234676, 29.1209, 0.934657, 0.0130265
108000, 0.0234592, 29.1105, 0.934753, 0.0130068
109000, 0.023451, 29.1004, 0.934849, 0.0129898
110000, 0.0234422, 29.0894, 0.934932, 0.0129669
